id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,dribble,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,interception,counterpress,duel,clearance,shot,off_camera,foul_committed,foul_won,miscontrol,out,ball_recovery,substitution,block,injury_stoppage,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate
6eef2406-a4c3-40ce-9d1a-d1b6f1178a10,3536,2,00:35:15.718,80,15,30,Pass,191,217,Barcelona,3,From Free Kick,217,Barcelona,1.360544,,e695883a-62e9-463e-a19a-5092cb822213,5211,Jordi Alba Ramos,6,Left Back,60.6,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,9.900505,2.3419096,1.0,Ground Pass,53.7,10.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e695883a-62e9-463e-a19a-5092cb822213,3537,2,00:35:17.079,80,17,42,Ball Receipt*,191,217,Barcelona,3,From Free Kick,217,Barcelona,,,6eef2406-a4c3-40ce-9d1a-d1b6f1178a10,5216,Andrés Iniesta Luján,15,Left Center Midfield,53.7,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369be51b-5e77-4366-b846-c1b56c237cf7,3538,2,00:35:17.079,80,17,43,Carry,191,217,Barcelona,3,From Free Kick,217,Barcelona,1.578668,,3549390c-e7bd-4dba-ad73-7caa99bff3fd,5216,Andrés Iniesta Luján,15,Left Center Midfield,53.7,10.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae2e7dd3-11cd-4015-b388-77bc06cf43cb,53.5,12.3,,e695883a-62e9-463e-a19a-5092cb822213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549390c-e7bd-4dba-ad73-7caa99bff3fd,3539,2,00:35:17.894,80,17,17,Pressure,191,217,Barcelona,3,From Free Kick,215,Athletic Club,0.443518,,369be51b-5e77-4366-b846-c1b56c237cf7,6388,Ander Iturraspe Derteano,9,Right Defensive Midfield,66.7,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae2e7dd3-11cd-4015-b388-77bc06cf43cb,3540,2,00:35:18.657,80,18,30,Pass,191,217,Barcelona,3,From Free Kick,217,Barcelona,2.561644,,1f6fca2a-4fdf-4ff1-ba2f-9e9abaee88e9,5216,Andrés Iniesta Luján,15,Left Center Midfield,53.5,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,52.57604,1.9816821,3.0,High Pass,32.5,60.5,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f6fca2a-4fdf-4ff1-ba2f-9e9abaee88e9,3541,2,00:35:21.219,80,21,42,Ball Receipt*,191,217,Barcelona,3,From Free Kick,217,Barcelona,,,ae2e7dd3-11cd-4015-b388-77bc06cf43cb,5213,Gerard Piqué Bernabéu,3,Right Center Back,32.5,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d0c660-3350-4d2e-a0f9-c8043efafdf0,3542,2,00:35:21.219,80,21,43,Carry,191,217,Barcelona,3,From Free Kick,217,Barcelona,1.661866,,1f6fca2a-4fdf-4ff1-ba2f-9e9abaee88e9,5213,Gerard Piqué Bernabéu,3,Right Center Back,32.5,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9886fba9-51c9-4626-bfdf-080fb2f9b1bb,30.4,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9886fba9-51c9-4626-bfdf-080fb2f9b1bb,3543,2,00:35:22.881,80,22,30,Pass,191,217,Barcelona,3,From Free Kick,217,Barcelona,1.244462,,f717c275-5ccf-46bd-8ac8-6a91768fdaad,5213,Gerard Piqué Bernabéu,3,Right Center Back,30.4,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,14.480677,0.91762704,1.0,Ground Pass,39.2,78.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f717c275-5ccf-46bd-8ac8-6a91768fdaad,3544,2,00:35:24.125,80,24,42,Ball Receipt*,191,217,Barcelona,3,From Free Kick,217,Barcelona,,,9886fba9-51c9-4626-bfdf-080fb2f9b1bb,6593,Martín Montoya Torralbo,2,Right Back,39.2,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a301a7a3-93f3-4efe-ba6a-861c564c1772,3545,2,00:35:24.125,80,24,43,Carry,191,217,Barcelona,3,From Free Kick,217,Barcelona,1.010903,,d87c7f44-d545-4d0e-8c70-2499993645a4,6593,Martín Montoya Torralbo,2,Right Back,39.2,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f717c275-5ccf-46bd-8ac8-6a91768fdaad,39.8,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d87c7f44-d545-4d0e-8c70-2499993645a4,3546,2,00:35:25.136,80,25,30,Pass,191,217,Barcelona,3,From Free Kick,217,Barcelona,1.801788,,ea51432e-5ee7-49e3-ab67-b6f6123bcc28,6593,Martín Montoya Torralbo,2,Right Back,39.8,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,20.640978,-1.5077732,1.0,Ground Pass,41.1,57.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea51432e-5ee7-49e3-ab67-b6f6123bcc28,3547,2,00:35:26.938,80,26,42,Ball Receipt*,191,217,Barcelona,3,From Free Kick,217,Barcelona,,,d87c7f44-d545-4d0e-8c70-2499993645a4,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,41.1,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6df2d5da-b6d0-45d5-8631-621a4a4fec7b,3548,2,00:35:26.938,80,26,43,Carry,191,217,Barcelona,3,From Free Kick,217,Barcelona,0.040025,,8aedfd92-af9c-463e-afa5-b6693a2a1663,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,41.1,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea51432e-5ee7-49e3-ab67-b6f6123bcc28,41.3,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8aedfd92-af9c-463e-afa5-b6693a2a1663,3549,2,00:35:26.978,80,26,30,Pass,191,217,Barcelona,3,From Free Kick,217,Barcelona,1.484088,,17308762-e1ed-4199-b01f-e518f3d73d21,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,41.3,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,10.722406,1.2283998,3.0,High Pass,44.9,67.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17308762-e1ed-4199-b01f-e518f3d73d21,3550,2,00:35:28.462,80,28,42,Ball Receipt*,191,217,Barcelona,3,From Free Kick,217,Barcelona,,,8aedfd92-af9c-463e-afa5-b6693a2a1663,5470,Ivan Rakitić,13,Right Center Midfield,44.9,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60a0a79e-99a1-447d-96d0-57aadc752bb1,3551,2,00:35:28.462,80,28,43,Carry,191,217,Barcelona,3,From Free Kick,217,Barcelona,0.937098,,17308762-e1ed-4199-b01f-e518f3d73d21,5470,Ivan Rakitić,13,Right Center Midfield,44.9,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e9d960d-7c11-4428-a69d-eee251b081d1,42.8,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e9d960d-7c11-4428-a69d-eee251b081d1,3552,2,00:35:29.399,80,29,30,Pass,191,217,Barcelona,3,From Free Kick,217,Barcelona,0.917814,,e0abeb31-1c25-48e8-9a0a-3bfabeae6dc7,5470,Ivan Rakitić,13,Right Center Midfield,42.8,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,7.4732857,1.3550302,1.0,Ground Pass,44.4,76.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0abeb31-1c25-48e8-9a0a-3bfabeae6dc7,3553,2,00:35:30.317,80,30,42,Ball Receipt*,191,217,Barcelona,3,From Free Kick,217,Barcelona,,,2e9d960d-7c11-4428-a69d-eee251b081d1,6593,Martín Montoya Torralbo,2,Right Back,44.4,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6517b683-f89e-4005-9f57-0f855c183b08,3554,2,00:35:30.317,80,30,43,Carry,191,217,Barcelona,3,From Free Kick,217,Barcelona,1.152934,,10c83528-e33b-46e1-85d8-1c5a5df10f85,6593,Martín Montoya Torralbo,2,Right Back,44.4,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0abeb31-1c25-48e8-9a0a-3bfabeae6dc7,47.4,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10c83528-e33b-46e1-85d8-1c5a5df10f85,3555,2,00:35:31.470,80,31,30,Pass,191,217,Barcelona,3,From Free Kick,217,Barcelona,0.976781,,4195f1ce-e197-4915-8618-1cffb4c8994b,6593,Martín Montoya Torralbo,2,Right Back,47.4,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,15.158496,-0.24657866,1.0,Ground Pass,62.1,72.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4195f1ce-e197-4915-8618-1cffb4c8994b,3556,2,00:35:32.447,80,32,42,Ball Receipt*,191,217,Barcelona,3,From Free Kick,217,Barcelona,,,10c83528-e33b-46e1-85d8-1c5a5df10f85,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,62.1,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b0a650a-598c-46a9-af47-ad23c8c0c1ba,3557,2,00:35:32.447,80,32,43,Carry,191,217,Barcelona,3,From Free Kick,217,Barcelona,1.250208,,135897bb-cc0d-4420-813b-f0712728f392,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,62.1,72.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554ca4d-5a78-4533-b80d-9dd745ef0e96,62.7,72.2,,4195f1ce-e197-4915-8618-1cffb4c8994b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554ca4d-5a78-4533-b80d-9dd745ef0e96,3558,2,00:35:33.015,80,33,17,Pressure,191,217,Barcelona,3,From Free Kick,215,Athletic Club,0.69984,,135897bb-cc0d-4420-813b-f0712728f392,6789,Mikel Balenziaga Oruesagasti,6,Left Back,58.5,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b0a650a-598c-46a9-af47-ad23c8c0c1ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
