id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,clearance,counterpress,duel,off_camera,dribble,miscontrol,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,foul_committed,substitution,foul_won,ball_recovery,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events,interception_outcome_id,interception_outcome_name,pass_switch,pass_aerial_won,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_lost_in_play,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate
4f60a139-aac1-49bc-aa39-bfdd6ce3a586,1785,1,00:44:07.531,44,7,43,Carry,86,217,Barcelona,4,From Throw In,217,Barcelona,3.59116,,b28538cf-d416-4544-857c-6c96dc754e7d,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,89.4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd42f4c2-7a8a-4c9f-b1ab-242cc2ee263e,,,,,,,,,,,,,,83.7,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b28538cf-d416-4544-857c-6c96dc754e7d,1786,1,00:44:11.122,44,11,30,Pass,86,217,Barcelona,4,From Throw In,217,Barcelona,0.887745,,1fd66f38-038c-4050-ac7c-2d3304997836,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,83.7,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,13.805796,-0.8983178,1.0,Ground Pass,92.3,8.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fd66f38-038c-4050-ac7c-2d3304997836,1787,1,00:44:12.010,44,12,42,Ball Receipt*,86,217,Barcelona,4,From Throw In,217,Barcelona,,,b28538cf-d416-4544-857c-6c96dc754e7d,22102,Adriano Correia Claro,6,Left Back,92.3,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f8adffd-9449-4175-bf72-5bec0da36c36,1788,1,00:44:12.010,44,12,43,Carry,86,217,Barcelona,4,From Throw In,217,Barcelona,0.24999501,,1fd66f38-038c-4050-ac7c-2d3304997836,22102,Adriano Correia Claro,6,Left Back,92.3,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5691bfa9-183f-447f-9754-8b4d42c80d91,,,,,,,,,,,,,,92.3,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5691bfa9-183f-447f-9754-8b4d42c80d91,1789,1,00:44:12.260,44,12,30,Pass,86,217,Barcelona,4,From Throw In,217,Barcelona,1.110577,,ac047a38-91fc-400e-84a4-dd2ca1e12a53,22102,Adriano Correia Claro,6,Left Back,92.3,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,7.300685,-0.23501222,1.0,Ground Pass,99.4,7.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac047a38-91fc-400e-84a4-dd2ca1e12a53,1790,1,00:44:13.370,44,13,42,Ball Receipt*,86,217,Barcelona,4,From Throw In,217,Barcelona,,,5691bfa9-183f-447f-9754-8b4d42c80d91,4320,Neymar da Silva Santos Junior,21,Left Wing,99.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607b297-ce1f-47d5-a6f7-95241fb07afa,1791,1,00:44:13.370,44,13,43,Carry,86,217,Barcelona,4,From Throw In,217,Barcelona,1.859125,,1a852129-f10c-4c92-b272-f425ba328d59,4320,Neymar da Silva Santos Junior,21,Left Wing,99.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac047a38-91fc-400e-84a4-dd2ca1e12a53,,,,,,,,,,,,,,101.7,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a852129-f10c-4c92-b272-f425ba328d59,1792,1,00:44:15.230,44,15,30,Pass,86,217,Barcelona,4,From Throw In,217,Barcelona,1.011998,,30670b7d-1670-4ca0-b61b-8181bfb92103,4320,Neymar da Silva Santos Junior,21,Left Wing,101.7,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,22.663185,2.4813235,1.0,Ground Pass,83.8,21.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30670b7d-1670-4ca0-b61b-8181bfb92103,1793,1,00:44:16.242,44,16,42,Ball Receipt*,86,217,Barcelona,4,From Throw In,217,Barcelona,,,1a852129-f10c-4c92-b272-f425ba328d59,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,83.8,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c90960d5-9655-4c41-aa38-3db4862c2a58,1794,1,00:44:16.242,44,16,43,Carry,86,217,Barcelona,4,From Throw In,217,Barcelona,3.6404,,30670b7d-1670-4ca0-b61b-8181bfb92103,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,83.8,21.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156d905-b98f-42b3-8757-1115707f4f94,571b5853-315d-4b27-ab2c-136b9648093f,,,,,,,,,,,,,82.5,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4156d905-b98f-42b3-8757-1115707f4f94,1795,1,00:44:17.539,44,17,17,Pressure,86,217,Barcelona,4,From Throw In,1049,Granada,1.207109,,c90960d5-9655-4c41-aa38-3db4862c2a58,25707,Francisco Manuel Rico Castro,12,Right Midfield,35.9,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571b5853-315d-4b27-ab2c-136b9648093f,1796,1,00:44:19.882,44,19,30,Pass,86,217,Barcelona,4,From Throw In,217,Barcelona,0.6456,,b3c11088-7e65-4118-97b2-69d8e4aa493c,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,82.5,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce3920c3-139e-4f7b-bfdd-1b9dfcd3eab6,,4320.0,Neymar da Silva Santos Junior,22.018402,0.040886294,2.0,Low Pass,104.5,24.2,,,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce3920c3-139e-4f7b-bfdd-1b9dfcd3eab6,1797,1,00:44:20.528,44,20,42,Ball Receipt*,86,217,Barcelona,4,From Throw In,217,Barcelona,,,571b5853-315d-4b27-ab2c-136b9648093f,4320,Neymar da Silva Santos Junior,21,Left Wing,102.5,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3c11088-7e65-4118-97b2-69d8e4aa493c,1798,1,00:44:20.528,44,20,9,Clearance,86,217,Barcelona,4,From Throw In,1049,Granada,0.0,,571b5853-315d-4b27-ab2c-136b9648093f,4498,Jean-Sylvain Claude Babin,3,Right Center Back,16.5,56.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a825adc2-4e6f-44aa-b068-c84e2f3e6cec,1799,1,00:44:22.010,44,22,2,Ball Recovery,86,217,Barcelona,4,From Throw In,1049,Granada,0.0,,,27109,Youssef El-Arabi,24,Left Center Forward,30.5,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f30a0220-53c5-4c9f-abca-33433c58ad72,1800,1,00:44:22.010,44,22,43,Carry,86,217,Barcelona,4,From Throw In,1049,Granada,2.080783,,8f35cea3-5a1f-45a2-ab78-fba188c776a3,27109,Youssef El-Arabi,24,Left Center Forward,30.5,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a825adc2-4e6f-44aa-b068-c84e2f3e6cec,,,,,,,,,,,,,,31.6,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f35cea3-5a1f-45a2-ab78-fba188c776a3,1801,1,00:44:24.091,44,24,30,Pass,86,217,Barcelona,4,From Throw In,1049,Granada,1.0779,,1542516f-a382-4bda-a24b-72aa50085451,27109,Youssef El-Arabi,24,Left Center Forward,31.6,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273d263-ebf4-449b-92b0-3b67505916ba,,24783.0,Javier Márquez Moreno,11.307077,-0.67888457,1.0,Ground Pass,40.4,39.0,,,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273d263-ebf4-449b-92b0-3b67505916ba,1802,1,00:44:25.169,44,25,42,Ball Receipt*,86,217,Barcelona,4,From Throw In,1049,Granada,,,8f35cea3-5a1f-45a2-ab78-fba188c776a3,24783,Javier Márquez Moreno,16,Left Midfield,42.4,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542516f-a382-4bda-a24b-72aa50085451,1803,1,00:44:25.169,44,25,10,Interception,86,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,8f35cea3-5a1f-45a2-ab78-fba188c776a3,6616,Munir El Haddadi Mohamed,17,Right Wing,80.6,42.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e11b06a-1a36-4377-9ce9-01b791ee5860,1804,1,00:44:25.169,44,25,43,Carry,86,217,Barcelona,4,From Throw In,217,Barcelona,1.0354,,1542516f-a382-4bda-a24b-72aa50085451,6616,Munir El Haddadi Mohamed,17,Right Wing,80.6,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb3ae41d-57cc-44c4-bd4c-a5cfe0057b9f,,,,,,,,,,,,,,73.3,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb3ae41d-57cc-44c4-bd4c-a5cfe0057b9f,1805,1,00:44:26.204,44,26,30,Pass,86,217,Barcelona,4,From Throw In,217,Barcelona,0.6302,,6eed3ac3-a09e-4bc0-88f3-9b1d7648e96c,6616,Munir El Haddadi Mohamed,17,Right Wing,73.3,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,14.003214,-1.5922216,1.0,Ground Pass,73.0,30.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6eed3ac3-a09e-4bc0-88f3-9b1d7648e96c,1806,1,00:44:26.834,44,26,42,Ball Receipt*,86,217,Barcelona,4,From Throw In,217,Barcelona,,,eb3ae41d-57cc-44c4-bd4c-a5cfe0057b9f,5470,Ivan Rakitić,15,Left Center Midfield,73.0,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
