id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,off_camera,duel,interception,dribble,foul_committed,foul_won,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,clearance,ball_recovery,block,substitution,miscontrol,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,related_events_2,related_events_3,related_events_4,carry_end_location_0,carry_end_location_1,pass_through_ball,pass_technique_id,pass_technique_name,pass_cross,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate
456af77d-1153-47ac-be73-0fc8bcc4ffba,3377,2,00:29:41.408,74,41,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.2184,,4208018d-5f19-46bb-b7b3-12c2ad149da8,5213,Gerard Piqué Bernabéu,3,Right Center Back,56.0,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,22.090721,0.83663535,1.0,Ground Pass,70.8,64.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdddae77-f0e9-4b1e-92f8-4fa6e08decbc,3380,2,00:29:43.333,74,43,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.3476,,233adda2-5ee9-41b4-9f08-71d206ecd747,4324,Daniel Alves da Silva,2,Right Back,70.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,10.890363,0.7724119,1.0,Ground Pass,77.8,75.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86e1c14f-38f1-4721-b9ca-e246ecad4c96,3383,2,00:29:44.721,74,44,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.379429,,ae5599d4-e84f-4221-a02d-65c1ae4dbaef,3958,Pedro Eliezer Rodríguez Ledesma,17,Right Wing,77.8,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,9.501579,-2.4306834,1.0,Ground Pass,70.6,69.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6b20232-7ffa-4caf-a339-23be1b53e77b,3386,2,00:29:46.140,74,46,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,0.7012,,100ceefd-9989-48f6-be2e-76994e7dcd72,4324,Daniel Alves da Silva,2,Right Back,70.6,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,8.955445,-1.0571903,1.0,Ground Pass,75.0,61.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc7579c0-ad45-4d2d-95b3-252763affde0,3390,2,00:29:48.623,74,48,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,0.627811,,d7342db4-fd04-4ba2-81e8-eaa9a98d1a7e,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,68.3,61.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,15.148928,-2.8052294,1.0,Ground Pass,54.0,56.6,40.0,Right Foot,,,e1129f32-ddf2-4eef-a1ca-39ffe79b6990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ebedf9d-e4b4-4be2-8181-0c2ede00e576,3393,2,00:29:51.252,74,51,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.75761,,6c7ae971-73a6-4a9b-bf91-8507a2461ad9,4324,Daniel Alves da Silva,2,Right Back,49.1,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,24.724482,-1.5262914,1.0,Ground Pass,50.2,28.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3b2949f-e26f-49e3-9a10-c3e5160a0eb7,3396,2,00:29:53.659,74,53,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.139849,,9a44c03e-446d-4922-9e82-61486b09dd3e,10609,Jérémy Mathieu,5,Left Center Back,54.3,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,12.237647,-0.19739556,1.0,Ground Pass,66.3,23.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb89c658-f499-42f5-add0-2ee93459a5cf,3400,2,00:29:56.057,74,56,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,0.764,,ab24fea3-f709-47a0-b1ff-db21dbb6383b,5470,Ivan Rakitić,15,Left Center Midfield,65.6,19.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,8.802273,1.9428641,1.0,Ground Pass,62.4,27.7,40.0,Right Foot,,,dcfb39a9-f215-4846-895a-c66d7b9a585a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f66c5b46-0783-4d3d-abec-90b2fbaf000a,3404,2,00:29:59.190,74,59,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.657741,,5956d47d-2d8b-4f97-a842-c5dc37cf8d9e,20131,Xavier Hernández Creus,13,Right Center Midfield,48.9,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,24.807257,1.5949851,1.0,Ground Pass,48.3,48.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e178ba51-5539-4a9a-9b83-e8064cdb8764,3407,2,00:30:02.565,75,2,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.291811,,331eb24d-92ab-4600-8e7b-110ee5e5fd05,5213,Gerard Piqué Bernabéu,3,Right Center Back,52.2,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,7.083784,0.8453263,1.0,Ground Pass,56.9,50.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31dacf3f-19c3-4ab6-82e5-8cbe0d7f388e,3411,2,00:30:04.317,75,4,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,0.836793,,660e471a-d7d1-452e-a1b6-bacc3fc5e0ee,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,55.4,50.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,11.745638,-2.3200657,1.0,Ground Pass,47.4,42.2,40.0,Right Foot,,,e890f111-7f1f-4d4b-ad2f-ea060e5781c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b24e0f8a-ab5d-420b-b4ef-a1674cdbae41,3414,2,00:30:08.602,75,8,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,0.6903,,f63fd7a9-0731-41ce-a11b-3f6ce6fc63d2,5213,Gerard Piqué Bernabéu,3,Right Center Back,54.1,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,11.086027,0.37883133,1.0,Ground Pass,64.4,42.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793408e9-2030-4133-ae22-e4c8dca87d4f,3419,2,00:30:13.016,75,13,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,2.892662,,06c1d18b-3e9b-45bb-bbca-f0ff5307c860,20131,Xavier Hernández Creus,13,Right Center Midfield,63.7,39.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,46.448467,0.7336152,3.0,High Pass,98.2,70.6,40.0,Right Foot,,,0e17200f-5515-4ab0-979a-5b9f509f20c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
