id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,clearance,dribble,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,counterpress,duel,50_50,interception,foul_won,foul_committed,block,substitution,ball_recovery,injury_stoppage,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_2,related_events,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_type_id,pass_type_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events_3,related_events_4,related_events_5,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,location,pass_miscommunication,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_switch,foul_committed_advantage,foul_won_advantage,pass_goal_assist
ad22f3fc-2acd-406a-bcbf-114f8e84f12b,1682,1,00:45:26.794,45,26,30,Pass,118,217,Barcelona,1,Regular Play,217,Barcelona,1.7302,,6c50c0ac-3788-45c2-827f-7d82ca502a7e,,5216,Andrés Iniesta Luján,15,Left Center Midfield,74.5,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,21.843306,-0.94469273,1.0,Ground Pass,87.3,7.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09ad3bcb-7490-4c61-bd0d-590e3873d7e5,1684,1,00:45:28.524,45,28,30,Pass,119,217,Barcelona,1,Regular Play,217,Barcelona,1.896038,,4da98276-43b8-42fb-bcaf-285cc9466cfd,,5211,Jordi Alba Ramos,6,Left Back,87.6,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,13.984634,2.5238369,1.0,Ground Pass,76.2,15.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767e3f19-bf58-4149-822d-5eb1a094a983,1687,1,00:45:31.511,45,31,30,Pass,120,217,Barcelona,1,Regular Play,217,Barcelona,1.396583,,20270c0c-5e97-4e3a-87e4-0d156fbf381f,,5216,Andrés Iniesta Luján,15,Left Center Midfield,76.7,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,11.607756,1.1726918,1.0,Ground Pass,81.2,30.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19be0278-26b0-4cb7-9e0a-e4d4d0d27014,1690,1,00:45:34.068,45,34,30,Pass,121,217,Barcelona,1,Regular Play,217,Barcelona,0.908901,,f20111d1-2603-4926-9852-a09ab60eba3d,,4320,Neymar da Silva Santos Junior,21,Left Wing,80.6,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,15.482894,0.10352468,1.0,Ground Pass,96.0,31.3,40.0,Right Foot,,fee06f15-f680-4c24-9275-9fe747c067cf,,,9.0,Incomplete,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db1cc60-79b6-42f5-afac-96f3e37cb824,1704,1,00:45:43.523,45,43,30,Pass,121,217,Barcelona,1,Regular Play,217,Barcelona,1.271495,,697728d7-a1c5-45ed-aa29-6526a13cc3c2,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,84.7,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,8.905055,-1.7858112,1.0,Ground Pass,82.8,59.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154248fd-ad2f-4d9d-810a-9c6af71c4aa6,1707,1,00:45:45.330,45,45,30,Pass,121,217,Barcelona,1,Regular Play,217,Barcelona,0.921,,7dd437ae-610e-4eb6-b01b-f8c902e13e07,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,82.1,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,3.3615472,0.39707944,1.0,Ground Pass,85.2,60.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8363dbb7-97b7-467f-a495-9e6ff043b6d3,1711,1,00:45:47.419,45,47,30,Pass,121,217,Barcelona,1,Regular Play,217,Barcelona,1.490479,,4937863b-7c5f-4f3d-b9bc-0839dffd2c28,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,87.6,59.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,18.56071,0.4516,1.0,Ground Pass,104.3,67.2,38.0,Left Foot,,8307bd78-6078-46d6-9ae2-0651dfcfb6c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d41ec9dd-f16f-4d60-9a15-90b7f322e1ac,1714,1,00:45:49.792,45,49,30,Pass,121,217,Barcelona,1,Regular Play,217,Barcelona,2.3608,,919dc20e-ab50-4aca-b944-90cbe17c6d0c,,4324,Daniel Alves da Silva,2,Right Back,107.2,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.77218,-1.4221992,3.0,High Pass,112.2,36.0,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf9760dd-f540-4045-a796-4f7dc8ab0ef0,1727,2,00:00:00.488,45,0,30,Pass,123,217,Barcelona,9,From Kick Off,217,Barcelona,0.09182,,f8c74fd4-0061-4249-9147-caecf2b81964,True,4320,Neymar da Silva Santos Junior,21,Left Wing,60.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,2.0808651,2.1854594,1.0,Ground Pass,58.8,41.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad739d57-e4af-4ee7-b96a-0291ba564c2d,1729,2,00:00:00.619,45,0,30,Pass,123,217,Barcelona,9,From Kick Off,217,Barcelona,1.4784,,36a7feeb-3e02-4cb9-9119-bb978b8457ee,True,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,57.4,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,10.430724,-3.0648208,1.0,Ground Pass,47.0,38.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8555c771-dcc2-4a6d-9ab1-c4681f03cd9c,1731,2,00:00:03.457,45,3,30,Pass,123,217,Barcelona,9,From Kick Off,217,Barcelona,0.775108,,81fc744f-0d53-4b6a-be0e-fddee412638e,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,47.0,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,11.763078,-1.1223567,1.0,Ground Pass,52.1,27.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2afdb45b-6d8b-4ab0-9aae-02fc30e89cca,1734,2,00:00:04.272,45,4,30,Pass,123,217,Barcelona,9,From Kick Off,217,Barcelona,1.281761,,782d45fd-1c20-48f7-b78e-7c441daf8391,,5216,Andrés Iniesta Luján,15,Left Center Midfield,52.1,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,6.7446275,2.8714395,1.0,Ground Pass,45.6,29.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
