id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,clearance,goalkeeper,counterpress,duel,dribble,shot,interception,out,50_50,ball_recovery,foul_committed,foul_won,block,bad_behaviour,substitution,pass,pass_switch,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,pass_through_ball,pass_technique_id,pass_technique_name,pass_no_touch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_3,related_events_4,foul_committed_card_id,foul_committed_card_name,related_events_5,related_events_6,shot_one_on_one,shot_open_goal,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_goal_assist,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
409345e7-d623-4d85-aeb0-d64f87b1a592,3117,2,00:39:06.684,84,6,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,0.8055,,63b39b7b-d60c-45e5-8cb0-a193d2323617,,3958,Pedro Eliezer Rodríguez Ledesma,15,Left Center Midfield,81.1,7.4,6998.0,Rafael Alcântara do Nascimento,11.157061,2.8879185,1.0,Ground Pass,70.3,10.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c0b9a67-15af-4d73-8509-140bb93b8bcd,3121,2,00:39:07.889,84,7,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,1.8247,,310917b0-9287-4311-8e09-84765cbf9b41,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,70.3,11.1,10609.0,Jérémy Mathieu,16.7335,2.8444118,1.0,Ground Pass,54.3,16.0,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,3bd16d8b-0833-4ce6-aabe-bebc23d7df5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156f4cb-96d6-4a4c-9a7a-5aa749590de0,3124,2,00:39:10.430,84,10,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,1.8082,,cf802179-535a-4aaa-8aa0-fd661fc71288,,10609,Jérémy Mathieu,5,Left Center Back,54.1,16.4,5213.0,Gerard Piqué Bernabéu,30.391611,1.8269477,2.0,Low Pass,46.4,45.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1feb9336-27ac-494c-b044-dfeeefa4e95c,3127,2,00:39:14.301,84,14,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,1.6187,,93e4d627-9b90-4fd9-8bbf-870d0f12af03,,5213,Gerard Piqué Bernabéu,4,Center Back,47.8,50.7,10609.0,Jérémy Mathieu,27.236923,-1.8193369,1.0,Ground Pass,41.1,24.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a6a1513-445e-44e5-9d8c-672169aa93b9,3130,2,00:39:18.297,84,18,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,1.3776,,095563e2-e81c-4384-a6c3-00d91839e823,,10609,Jérémy Mathieu,5,Left Center Back,41.9,20.3,5470.0,Ivan Rakitić,18.257053,0.82413846,1.0,Ground Pass,54.3,33.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ec672d5-a778-4f98-98b8-6ec76990ae1b,3133,2,00:39:21.507,84,21,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,2.8315,,b88d90a0-5841-4816-915e-0bca8203fc41,,5470,Ivan Rakitić,10,Center Defensive Midfield,61.9,34.5,3958.0,Pedro Eliezer Rodríguez Ledesma,42.42735,-0.7787316,2.0,Low Pass,92.1,4.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ec81733-04fa-4c4d-a4a3-2d897d721044,3137,2,00:39:28.740,84,28,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,0.6532,,c8d251a7-a7ac-4655-b7c5-809df63c7146,,3958,Pedro Eliezer Rodríguez Ledesma,15,Left Center Midfield,90.1,13.9,6998.0,Rafael Alcântara do Nascimento,7.299315,2.976444,1.0,Ground Pass,82.9,15.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690a3f23-b7c8-4eaa-8214-2f564edfa512,3140,2,00:39:30.514,84,30,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,1.0129,,1dac64f9-ab04-41e6-8e1c-0f92e82a8828,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,83.1,22.1,5503.0,Lionel Andrés Messi Cuccittini,6.185467,0.96934164,1.0,Ground Pass,86.6,27.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e82dfc3b-561d-4a09-9c5f-eb9fa3806fda,3142,2,00:39:31.527,84,31,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,1.072386,,322193f5-5ae8-4e69-a9bd-9eab2c0f5f40,,5503,Lionel Andrés Messi Cuccittini,24,Left Center Forward,86.6,27.2,6998.0,Rafael Alcântara do Nascimento,13.799275,2.7785811,1.0,Ground Pass,73.7,32.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420b540a-3477-4bf7-88f0-ab05c4f1630d,3145,2,00:39:33.349,84,33,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,1.1091,,cfcd6c2d-11a9-42df-95ca-133d3d575247,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,75.4,33.7,20131.0,Xavier Hernández Creus,14.309787,1.3309023,1.0,Ground Pass,78.8,47.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7280b2e-fbed-4c8c-aaa7-8122128c40f6,3148,2,00:39:35.482,84,35,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,1.4828,,3525d8d6-32c2-4742-a702-97d0668b47a1,,20131,Xavier Hernández Creus,7,Right Wing Back,80.3,47.2,22102.0,Adriano Correia Claro,20.181427,1.704985,1.0,Ground Pass,77.6,67.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b7e910a-d42f-4213-a16f-7b9fea21bc29,3150,2,00:39:36.964,84,36,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,0.937093,,c837bdc6-4a36-4ab5-884b-59469681c748,,22102,Adriano Correia Claro,3,Right Center Back,77.6,67.2,20131.0,Xavier Hernández Creus,6.3788714,-1.4133794,1.0,Ground Pass,78.6,60.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbc52f4c-5b17-4e16-9fa6-1e53570b5340,3152,2,00:39:37.902,84,37,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,1.5618,,8c4c8f90-ac39-414a-937a-6639b6a4f2d7,,20131,Xavier Hernández Creus,7,Right Wing Back,78.6,60.7,22102.0,Adriano Correia Claro,12.184006,2.7809007,1.0,Ground Pass,67.2,65.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a407739-e2f8-44a0-904d-ad5718bd8e09,3155,2,00:39:39.574,84,39,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,1.5784,,fc3ab8b8-0f02-46a5-9753-95d8e3c556b1,,22102,Adriano Correia Claro,3,Right Center Back,67.2,65.0,5213.0,Gerard Piqué Bernabéu,27.765085,-2.1458127,1.0,Ground Pass,52.1,41.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81df172c-b5d1-4d97-84c5-434a5229e6ae,3158,2,00:39:41.745,84,41,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,2.5706,,c7707df5-da0f-4475-85c1-8dfa00be8dde,,5213,Gerard Piqué Bernabéu,4,Center Back,47.8,42.7,4691.0,Claudio Andrés Bravo Muñoz,27.920065,-2.9139884,1.0,Ground Pass,20.6,36.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdb08a26-e913-4340-a9a2-c89f7dd2350e,3161,2,00:39:44.356,84,44,30,Pass,190,217,Barcelona,3,From Free Kick,217,Barcelona,1.443,,cbbbab16-590d-4f18-9069-62f0bcf65019,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,20.6,36.4,10609.0,Jérémy Mathieu,25.601954,-0.9968773,1.0,Ground Pass,34.5,14.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
