id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,duel,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,out,clearance,dribble,off_camera,shot,interception,ball_recovery,50_50,foul_won,foul_committed,bad_behaviour,substitution,block,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_switch,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,goalkeeper,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,foul_committed_advantage,foul_won_advantage,pass_aerial_won,foul_committed_card_id,foul_committed_card_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,pass_assisted_shot_id,pass_goal_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate
509f512e-9442-46f7-96d9-a638840c9ca6,956,1,00:20:33.557,20,33,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,1.681919,,94e13281-2bed-4583-a48d-aacb7be696d5,5213,Gerard Piqué Bernabéu,3,Right Center Back,41.8,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,29.836388,-1.859685,1.0,Ground Pass,33.3,35.0,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42af291a-f7ef-4aa2-94a8-fe59626fab6d,960,1,00:20:37.088,20,37,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,1.758101,,4e935d21-7537-42dc-9940-03cc87a1bba0,5506,Javier Alejandro Mascherano,5,Left Center Back,31.7,33.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,23.2723,2.6395025,1.0,Ground Pass,11.3,44.6,,40.0,Right Foot,,,,,,,,,,,,c4e9736b-5830-4396-a247-35f106c0197e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26e84922-cb51-4619-8ac2-f3d6c18e3d2b,964,1,00:20:40.171,20,40,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,1.564901,,3a758530-d66e-4bd2-9253-8f8ef8bc5b93,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.9,55.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,18.0801,0.9306138,1.0,Ground Pass,23.7,70.4,,40.0,Right Foot,,,,,,,,,,,,78ae81bf-b046-45cf-9787-8620e410c645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18db5dd9-f8fe-405e-a7af-6e9d63d4312a,968,1,00:20:43.191,20,43,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,3.0395,,c8bd0bac-53a4-4ce3-bab1-457de501d4a6,5213,Gerard Piqué Bernabéu,3,Right Center Back,28.4,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.581123,-0.18692677,3.0,High Pass,78.1,64.8,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76643d22-e96e-4a02-9e0d-28026cf8fe50,973,1,00:20:48.441,20,48,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,1.830414,,49cc7f57-46ae-47bd-af8e-3cde15d88c4c,4324,Daniel Alves da Silva,2,Right Back,56.1,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,26.3304,-0.9554033,3.0,High Pass,71.3,52.1,,37.0,Head,66.0,Recovery,,,,,,,,,,ca4f9350-9bff-441a-8bc8-357daee9f904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d879cf5-4046-48bc-b3fb-5c1374d7d870,976,1,00:20:50.312,20,50,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,1.550291,,71363833-794f-49de-af81-f0fd2b679322,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,71.3,52.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.061394,-2.941194,2.0,Low Pass,58.5,49.5,,,,,,,,,,,,,,,9c650b41-698a-403e-88df-ac30b422188d,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f98fdf58-f380-4f46-be54-e6313637ba8e,979,1,00:20:54.343,20,54,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,1.03207,,cf049a59-6f9b-4240-8f23-5eca33290a25,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,63.0,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,25.563255,-1.3258177,1.0,Ground Pass,69.2,21.5,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3866a8a9-b49e-41e9-ac81-5ec400a1f893,982,1,00:20:56.214,20,56,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,1.125734,,389c8976-c4c9-4ff3-b278-c69aa7492bd3,5211,Jordi Alba Ramos,6,Left Back,76.7,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,15.206906,-0.76214653,1.0,Ground Pass,87.7,11.9,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0182e589-4c63-4138-a8bd-7e81ba99cfa2,985,1,00:21:00.934,21,0,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,2.9432,,0c9c2f44-ec72-4a92-bc88-dda6ce5d0736,4320,Neymar da Silva Santos Junior,21,Left Wing,93.6,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.464573,1.9775434,1.0,Ground Pass,76.8,60.9,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00a1a139-87d6-419c-9eef-5fb5267bbba3,995,1,00:21:08.904,21,8,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,0.4342,,abeca256-e541-4db5-abce-84fa47825941,4324,Daniel Alves da Silva,2,Right Back,69.2,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,7.5239615,-1.160669,1.0,Ground Pass,72.2,54.0,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c8d9c98-321d-4256-82b8-58570d6918ac,998,1,00:21:09.378,21,9,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,1.11545,,2a59c686-120b-4373-b88c-69d5d4b1abb4,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,72.2,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,17.201162,3.1299653,1.0,Ground Pass,55.0,54.2,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acf86a5f-a789-4307-b53e-ed40dfe76722,1001,1,00:21:11.404,21,11,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,0.897506,,b95ef9f0-0f3d-4369-a9e8-199eefaf2e54,4324,Daniel Alves da Silva,2,Right Back,55.0,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,27.124897,-0.58595765,2.0,Low Pass,77.6,39.2,,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b80e8547-2e06-4273-9c82-fa5ddf2b4ec9,1004,1,00:21:13.931,21,13,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,0.848758,,b23bc096-b323-4903-828b-8c3ae1d03561,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.9,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,10.867382,-0.17573829,1.0,Ground Pass,89.6,37.3,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de712d1f-61d3-423d-afbf-c5d8bf26b6ff,1007,1,00:21:14.979,21,14,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,0.2466,,2254e531-b724-4ae6-b8a2-6188086cd3ec,5246,Luis Alberto Suárez Díaz,23,Center Forward,89.6,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,2.0223749,-1.7196863,1.0,Ground Pass,89.3,34.5,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,78e156bd-4309-4b55-b263-3a726b1b20e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51ddeea7-8dc7-4312-851d-7187e65393fe,1010,1,00:21:15.844,21,15,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,1.867763,,8e38a2f8-62e2-4e2c-b4f1-4c32d7d787bb,5246,Luis Alberto Suárez Díaz,23,Center Forward,86.3,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,24.45179,-1.9171215,1.0,Ground Pass,78.0,18.6,,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005c7e57-b7fb-4736-96f4-01a53ec36ea0,1013,1,00:21:17.752,21,17,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,0.645502,,f8426f34-4b79-4051-ba40-0cc524da1f1f,5211,Jordi Alba Ramos,6,Left Back,78.0,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.9296465,0.7853982,1.0,Ground Pass,82.9,23.5,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f3382ed-8aee-41b6-85cc-65b5b31e0a3f,1016,1,00:21:18.451,21,18,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,0.889134,,cb79652e-ceac-45a9-8e6a-390e919003c2,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,5.440588,2.8430936,1.0,Ground Pass,78.8,25.3,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d132f18a-6717-4253-a941-41608c24dd98,1019,1,00:21:19.716,21,19,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,0.587456,,a5c9b113-a3f3-45ab-a871-64488fff67ce,5211,Jordi Alba Ramos,6,Left Back,78.8,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.8185678,-1.2045407,1.0,Ground Pass,81.6,18.0,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a672c10a-17b7-4df6-9b3f-7dd485a4b107,1022,1,00:21:21.539,21,21,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,0.905491,,1e6a1c57-357b-48d3-90de-6b4c6a990249,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,81.6,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,11.815245,-0.9780989,1.0,Ground Pass,88.2,8.2,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
