id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,goalkeeper,counterpress,interception,duel,clearance,dribble,out,off_camera,foul_won,shot,miscontrol,foul_committed,ball_recovery,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_cross,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,dribble_nutmeg,related_events_3,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_outswinging,duel_outcome_id,duel_outcome_name,pass_goal_assist,shot_one_on_one
4e3bb288-bc8e-4952-98c8-4855139b61d3,44,1,00:00:48.437,0,48,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,1.0796,,e1c9a547-dac6-434b-a6bf-bbdbfd08bbb5,5213,Gerard Piqué Bernabéu,3,Right Center Back,49.2,56.3,4324.0,Daniel Alves da Silva,18.341211,1.1315341,1.0,Ground Pass,57.0,72.9,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dacb941e-f3ee-4967-928a-d4567c36e858,48,1,00:00:50.482,0,50,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,1.1827,,dd09e3fd-8ffe-4814-b798-daa7b00fde6c,4324,Daniel Alves da Silva,2,Right Back,57.3,72.1,5503.0,Lionel Andrés Messi Cuccittini,15.03762,0.4249764,1.0,Ground Pass,71.0,78.3,,,,,True,,,,,,,,,,,,,,,,f777a58d-2558-43b0-bfcf-d0712a550145,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d3df68d-3dec-4261-a441-cfb22e7eb9af,51,1,00:00:51.697,0,51,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,0.9565,,f24be88b-71f4-427a-bfb8-e86d495c4f20,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,71.0,77.9,4324.0,Daniel Alves da Silva,10.881176,-1.8692952,2.0,Low Pass,67.8,67.5,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6077e9b9-e7e1-4389-a932-3407a56d66f0,54,1,00:00:52.753,0,52,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,1.0891,,3917b8cb-34d4-43cc-8140-b8baebb2844b,4324,Daniel Alves da Silva,2,Right Back,69.1,69.4,5503.0,Lionel Andrés Messi Cuccittini,6.453681,2.2794225,1.0,Ground Pass,64.9,74.3,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ba1749-670e-4ed2-9f76-da0600a3665c,57,1,00:00:55.053,0,55,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,3.1409,,bf41df2c-3fda-4567-84da-668789428757,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.9,69.1,4320.0,Neymar da Silva Santos Junior,70.57004,-1.1426443,3.0,High Pass,93.2,4.9,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3d18e85-40fe-48b2-91ee-58f7456a39cd,61,1,00:01:02.045,1,2,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,0.6986,,3720082e-c8ee-471e-9604-8d77e60d8d91,4320,Neymar da Silva Santos Junior,21,Left Wing,98.1,12.4,5246.0,Luis Alberto Suárez Díaz,13.098091,1.6932573,1.0,Ground Pass,96.5,25.4,,,,,True,,,,,,,,,,,,,,,,e1c379a5-5749-4f70-8d33-b053f1f8d32e,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d5d302e-db5d-4f53-9513-4680a5f5e17b,63,1,00:01:02.743,1,2,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,0.8836,,bc3b79d3-eba1-41eb-ab7d-af2a6f82500a,5246,Luis Alberto Suárez Díaz,23,Center Forward,96.5,25.4,5216.0,Andrés Iniesta Luján,8.988882,-2.7776136,1.0,Ground Pass,88.1,22.2,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11c83845-200c-4a6e-952e-ea82e73fa4e0,65,1,00:01:03.627,1,3,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,1.3296,,478c596d-9f66-4e20-8d32-fcaef5c87e16,5216,Andrés Iniesta Luján,15,Left Center Midfield,88.1,22.2,5211.0,Jordi Alba Ramos,23.440136,-0.93070817,1.0,Ground Pass,102.1,3.4,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799c475-2887-4400-9ac6-c3f0b023fdb5,68,1,00:01:06.130,1,6,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,1.7118,,1c34ece5-f20f-4d72-91d2-238007dcff13,5211,Jordi Alba Ramos,6,Left Back,101.7,4.8,5470.0,Ivan Rakitić,34.13693,1.2796202,3.0,High Pass,111.5,37.5,,,,,,,,,,,,,,,,,,,,,71ce6d55-4f4c-42a0-9e47-8c172c6efb99,,,38.0,Left Foot,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61bfa290-d7f1-4884-bc15-e876a5b83c8a,110,1,00:01:50.489,1,50,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,2.3817,,506789da-2c39-4465-863b-8ac69ea2566c,5506,Javier Alejandro Mascherano,5,Left Center Back,32.3,5.7,4691.0,Claudio Andrés Bravo Muñoz,44.97655,2.1871688,1.0,Ground Pass,6.3,42.4,66.0,Recovery,,,,,,,,,,,,,,,,,,,ae996d0a-7285-46cb-98a0-5b3668a7045f,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ece6194-7262-425a-b5b6-644ceee2107e,113,1,00:01:56.303,1,56,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,2.7138,,ee035630-8d71-44b5-afd6-4a0663688bee,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,9.7,41.7,5506.0,Javier Alejandro Mascherano,35.558403,-1.2205837,1.0,Ground Pass,21.9,8.3,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5636984b-a9d2-4715-bcb4-1f7ea3ce1427,116,1,00:02:00.626,2,0,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,1.645592,,dbdd504a-5581-4921-9981-fca9658b3d4a,5506,Javier Alejandro Mascherano,5,Left Center Back,29.0,5.4,5211.0,Jordi Alba Ramos,13.384319,-0.112307385,1.0,Ground Pass,42.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b74b035a-30a1-4702-80ca-3e04563f9ca7,119,1,00:02:04.711,2,4,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,1.0764,,8154bf9b-66c9-4232-bf46-f565e7301d58,5211,Jordi Alba Ramos,6,Left Back,47.5,5.2,5203.0,Sergio Busquets i Burgos,12.975746,1.4626923,1.0,Ground Pass,48.9,18.1,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afbd52fa-4548-4204-8e05-d97350d9c3e3,121,1,00:02:05.788,2,5,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,2.6668,,7990d140-2678-4ea4-9e13-3a88de015101,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.2,18.6,5506.0,Javier Alejandro Mascherano,18.462124,2.8729653,1.0,Ground Pass,31.4,23.5,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
