id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,out,under_pressure,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,dribble,clearance,duel,50_50,interception,foul_committed,foul_won,block,substitution,ball_recovery,injury_stoppage,related_events,player,position,goalkeeper,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,related_events_3,pass_cross,foul_committed_advantage,foul_won_advantage,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events_4,dribble_nutmeg,pass_cut_back,pass_aerial_won,clearance_right_foot,pass_no_touch,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time
3a22cb1f-2a3d-4f40-a813-2b0ed0a75e69,3030,2,00:24:36.939,69,36,30,Pass,131,217,Barcelona,4,From Throw In,217,Barcelona,1.683045,,1fbb6a7e-36ff-4507-b957-107189f333f5,4324.0,Daniel Alves da Silva,2.0,Right Back,71.1,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.815245,-1.6216,3.0,High Pass,70.5,68.2,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524028f6-9bb0-41fa-892b-68032c3b837e,3033,2,00:24:38.662,69,38,30,Pass,131,217,Barcelona,4,From Throw In,217,Barcelona,1.321219,,6dec694c-8559-437a-9d71-526a6d171843,5503.0,Lionel Andrés Messi Cuccittini,22.0,Right Center Forward,70.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,8.13941,1.3854483,3.0,High Pass,71.5,76.0,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27f569ba-72b8-4887-9e59-40f84cddcfbb,3037,2,00:24:40.063,69,40,30,Pass,131,217,Barcelona,4,From Throw In,217,Barcelona,0.861833,,47e2fcc5-b746-43de-a741-d025aab4d01a,4324.0,Daniel Alves da Silva,2.0,Right Back,71.5,77.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,feddb7c8-d983-4207-a64b-997abb417056,5470.0,Ivan Rakitić,7.6380625,-0.76688176,2.0,Low Pass,77.0,71.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47d249ed-37a9-4df9-84c6-ac3b0835d608,3061,2,00:25:37.118,70,37,30,Pass,134,217,Barcelona,4,From Throw In,217,Barcelona,1.0465,,1758ea3b-3d50-4d05-ad68-4f247d188ed0,4324.0,Daniel Alves da Silva,2.0,Right Back,39.6,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,4039a603-7db2-49db-961d-f1c1f6b7b6b5,5470.0,Ivan Rakitić,78.7922,1.640657,3.0,High Pass,34.1,79.6,,,67.0,Throw-in,,,,,,,,,,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106737b8-07e5-4901-9b69-d4afb6603433,3064,2,00:25:51.488,70,51,30,Pass,135,217,Barcelona,4,From Throw In,217,Barcelona,1.0842,,bb8fe359-3601-40b6-8b0f-c08bcd8413e5,4324.0,Daniel Alves da Silva,2.0,Right Back,72.6,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.881441,-1.4352686,3.0,High Pass,73.8,71.2,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c7e2fbb-0f97-4f4d-a85f-512162690f76,3070,2,00:26:03.433,71,3,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,0.736134,,ebcae2d4-4ac9-48fa-a326-9eccd7f93e0d,4324.0,Daniel Alves da Silva,2.0,Right Back,72.8,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.858893,-2.6476512,2.0,Low Pass,65.0,75.8,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6191b403-7607-4bff-a76f-b2c90bea0fd0,3073,2,00:26:05.180,71,5,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.667088,,dfd43b3c-cca9-453c-9a3c-db87ae1c5964,5503.0,Lionel Andrés Messi Cuccittini,22.0,Right Center Forward,65.0,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,31.270594,-2.2815037,1.0,Ground Pass,44.6,52.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8eb746ca-a50b-4b90-9c76-5a81d2ddc1c9,3076,2,00:26:08.554,71,8,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,2.096153,,0b52233f-4e64-475b-922c-0d5570a481a6,10609.0,Jérémy Mathieu,5.0,Left Center Back,48.6,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,35.560932,-0.8929812,1.0,Ground Pass,70.9,21.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f8fec8d-2820-4bfb-b332-aead1a682b87,3079,2,00:26:12.005,71,12,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,0.882796,,6b8504bd-fcff-425a-8cc8-9e13c3eefca7,5211.0,Jordi Alba Ramos,6.0,Left Back,70.9,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,6.64003,2.4950795,1.0,Ground Pass,65.6,25.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae76dea7-d0f6-4c87-bf01-d737205fc019,3086,2,00:26:16.883,71,16,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.410001,,1b146b10-e434-4ad3-a6ce-e8a73722f580,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,71.9,22.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,3bee4695-9b92-47e5-906e-55c0bb9fa699,5211.0,Jordi Alba Ramos,18.598118,-0.7739918,3.0,High Pass,85.2,9.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd0c66d6-fe3f-47a2-b7f3-3b9aaf6e0166,3089,2,00:26:19.760,71,19,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,0.976286,,29dca760-b44c-4f78-8583-98f5b298b03d,5211.0,Jordi Alba Ramos,6.0,Left Back,94.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,11.317244,2.3811893,1.0,Ground Pass,85.8,20.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d42dfbb-eb28-44f3-967a-ab5e3aa2d012,3093,2,00:26:22.414,71,22,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.835377,,d9d1acb6-a07e-4b28-a268-21c12e9bc012,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,85.6,22.6,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,de3a7c90-fd04-44ce-bb6f-94df11beb17d,4324.0,Daniel Alves da Silva,38.91555,1.5990664,3.0,High Pass,84.5,61.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba4f1887-55dd-4a87-9c76-3c0b6eddb1ea,3096,2,00:26:24.983,71,24,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.273106,,90693968-b398-4e0d-a8fe-977405859842,4324.0,Daniel Alves da Silva,2.0,Right Back,85.8,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.977822,0.4444192,2.0,Low Pass,92.1,64.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d49bbbc-be56-43d3-9e6f-e957673bd45a,3099,2,00:26:29.316,71,29,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.2852,,ca45c072-613f-4093-a5c6-f5827067fa17,5503.0,Lionel Andrés Messi Cuccittini,22.0,Right Center Forward,92.1,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f80ef752-55ff-4d18-aca2-317ed08955da,5216.0,Andrés Iniesta Luján,19.275114,-1.6591077,1.0,Ground Pass,90.4,39.0,38.0,Left Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e063a74a-bd1a-4ca8-9e36-ba5474d6b1f1,3120,2,00:26:47.165,71,47,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,0.566564,,106f0e18-57e2-4066-bbb9-a00aef5d1f2b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,64.8,5.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,9b37891a-50e0-4ae7-8e1f-8e361eea9a89,5211.0,Jordi Alba Ramos,8.009994,3.0916343,1.0,Ground Pass,56.8,5.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234e041-b863-41a5-aeb6-d6bf106f4a67,3124,2,00:26:47.922,71,47,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,0.903955,,16f9f57c-94c4-478b-afe5-58bc8a7cd2ca,5211.0,Jordi Alba Ramos,6.0,Left Back,57.4,5.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,c25d7a45-d6d1-4fef-8731-984a87657f0d,5203.0,Sergio Busquets i Burgos,8.683317,2.0756576,1.0,Ground Pass,53.2,12.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3f166d0-4bc8-4cf4-914e-3033d10a455c,3128,2,00:26:48.894,71,48,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,1.173688,,88f27831-e36c-465f-850f-be9e4a47063a,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,52.8,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,13.2740345,-3.035927,1.0,Ground Pass,39.6,10.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b7a6370-3866-4148-ae86-1c64d1aaa439,3131,2,00:26:50.108,71,50,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,1.685384,,dbe99544-c588-4aaa-adb4-b51ff487b274,10609.0,Jérémy Mathieu,5.0,Left Center Back,39.6,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,26.08467,1.6513906,1.0,Ground Pass,37.5,36.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16adfcf2-0956-439c-9fb4-2741bd3c4d18,3134,2,00:26:55.793,71,55,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,0.949734,,950c52e7-4a0f-46fe-b52f-3eff222a5808,7068.0,Marc Bartra Aregall,3.0,Right Center Back,64.6,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,13.946325,-1.3171222,1.0,Ground Pass,68.1,34.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb54fe71-ae4b-43df-923d-6826772a1805,3138,2,00:26:56.783,71,56,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,0.8449,,0396d0d7-95a8-401c-92ed-627b637b6801,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,68.8,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4ba42fb-0c2d-43c2-982e-aabb054f543d,5503.0,Lionel Andrés Messi Cuccittini,11.1004505,0.19032854,1.0,Ground Pass,79.7,36.7,40.0,Right Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95ef583f-6e69-4c95-89b2-30f8885c5fd1,3142,2,00:27:01.251,72,1,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,2.658901,,d4ba42fb-0c2d-43c2-982e-aabb054f543d,10609.0,Jérémy Mathieu,5.0,Left Center Back,40.2,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6e8bfb4-ae2a-4c95-b445-970e4da83b63,4691.0,Claudio Andrés Bravo Muñoz,28.602797,3.1276076,1.0,Ground Pass,11.6,44.1,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79ae5b75-5c3a-44c3-aa4e-2acbba440f31,3145,2,00:27:05.118,72,5,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,1.868821,,9b6991ff-b832-44bb-a139-ed0819b49448,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,11.6,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,20.827866,0.72425,1.0,Ground Pass,27.2,57.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7c7a1b1-d4d7-4533-8e8b-0a13ffa6b02a,3148,2,00:27:09.787,72,9,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,1.017222,,3e19c0d7-0296-498e-9f31-bf40ae2e1893,7068.0,Marc Bartra Aregall,3.0,Right Center Back,31.2,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,17.206976,-1.2269906,1.0,Ground Pass,37.0,42.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c6d5ed4-ba6f-469f-839f-a19b50239608,3151,2,00:27:13.426,72,13,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,0.800806,,a01ce278-635a-4bbc-b2e9-82347bdd4e45,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,37.0,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,18.199451,-0.104589336,1.0,Ground Pass,55.1,40.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92ad347a-27a7-4249-af46-d5ebdd3d12e6,3154,2,00:27:15.773,72,15,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,1.674445,,6401fb4e-3fed-4faa-ac96-cf82c60d6c0d,3958.0,Pedro Eliezer Rodríguez Ledesma,24.0,Left Center Forward,50.7,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,16.815767,2.0264654,1.0,Ground Pass,43.3,63.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a05c2b59-c7a6-4f19-9275-21efb9d06d33,3158,2,00:27:20.562,72,20,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,0.2169,,5a9aae56-44e6-4cf7-ac73-91a4e169ed8d,7068.0,Marc Bartra Aregall,3.0,Right Center Back,48.6,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc591c6b-ad9b-4476-9bda-1e1327692e23,5470.0,Ivan Rakitić,3.3615472,-0.5302158,1.0,Ground Pass,51.5,64.7,40.0,Right Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e67a7061-6245-4ff8-822b-15e93d4de34b,3162,2,00:27:21.962,72,21,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,1.230554,,,7068.0,Marc Bartra Aregall,3.0,Right Center Back,48.2,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.159148,1.384107,2.0,Low Pass,49.9,80.0,40.0,Right Foot,66.0,Recovery,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1c0bf93-8596-40eb-83c9-b77ad937d7e9,3178,2,00:28:11.224,73,11,30,Pass,140,217,Barcelona,7,From Goal Kick,217,Barcelona,0.7111,,8291a7da-7641-424d-b235-ef308aa06f66,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.0,37.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,32.867157,-1.1575148,1.0,Ground Pass,20.2,6.9,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e562d2e1-723e-49e5-96ee-1f38bc02de2f,3180,2,00:28:12.232,73,12,30,Pass,140,217,Barcelona,7,From Goal Kick,217,Barcelona,1.821643,,2c7a5b5d-22e7-4c52-a0c2-7ba0373ceb65,5211.0,Jordi Alba Ramos,6.0,Left Back,28.6,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,22.51444,-0.13812822,3.0,High Pass,50.9,6.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0098d5ad-11a4-4d11-a1cd-92be45e71220,3185,2,00:28:16.300,73,16,30,Pass,140,217,Barcelona,7,From Goal Kick,217,Barcelona,0.793365,,c79a1118-25f1-4bab-b805-1293816c44a8,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,50.3,6.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,ee2ed676-796a-42ef-be4d-8c6a7599d1a9,5211.0,Jordi Alba Ramos,8.6,1.5707964,1.0,Ground Pass,50.3,15.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51b6e049-4edd-4187-9dcc-abf9e42a2751,3188,2,00:28:19.003,73,19,30,Pass,140,217,Barcelona,7,From Goal Kick,217,Barcelona,0.623992,,96e3cc80-e8b0-4e96-a861-d19bd3ab4d8f,5211.0,Jordi Alba Ramos,6.0,Left Back,56.2,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,7.3,-2.4240513,1.0,Ground Pass,50.7,10.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8dee883-d503-44b9-acde-f4e3790f4cce,3191,2,00:28:19.827,73,19,30,Pass,140,217,Barcelona,7,From Goal Kick,217,Barcelona,1.141252,,24372893-df2b-4824-8a13-22f59350876b,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,50.7,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,19.5,1.5707964,1.0,Ground Pass,50.7,30.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
