id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,out,dribble,counterpress,duel,interception,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,ball_recovery,foul_committed,foul_won,block,substitution,injury_stoppage,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,related_events_2,foul_committed_card_id,foul_committed_card_name,pass_cross,interception_outcome_id,interception_outcome_name,related_events,ball_recovery_recovery_failure,pass_through_ball,pass_technique_id,pass_technique_name,related_events_3,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_head,foul_committed_advantage,foul_won_defensive,foul_won_advantage,dribble_overrun,related_events_4,related_events_5,pass_switch,dribble_nutmeg,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cut_back,pass_straight,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_goal_assist,shot_first_time
6f582b06-9887-4752-8001-bf961177786f,2243,2,00:12:31.753,57,31,30,Pass,115,217,Barcelona,3,From Free Kick,217,Barcelona,3.340701,,6c784f17-7bff-428c-a213-26a208e5516f,,5211,Jordi Alba Ramos,6,Left Back,66.8,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,33.497013,0.23194537,3.0,High Pass,99.4,13.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2cfd44c-36af-4e34-beaa-7e7cc05c4900,2247,2,00:12:36.442,57,36,30,Pass,115,217,Barcelona,3,From Free Kick,217,Barcelona,1.7603,,90d70543-d8eb-4b15-bb54-236ce7edb846,,4320,Neymar da Silva Santos Junior,21,Left Wing,108.8,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.569356,1.9609332,1.0,Ground Pass,104.4,30.8,40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24a6c0a4-cf9d-4feb-b336-7984e97e457c,2261,2,00:12:48.046,57,48,30,Pass,115,217,Barcelona,3,From Free Kick,217,Barcelona,2.98291,,8c83780b-a8c3-47f4-abd7-71be3d936f19,,5211,Jordi Alba Ramos,6,Left Back,67.4,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,50.88389,2.8092768,3.0,High Pass,19.3,20.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eae48eed-79f7-4f84-9f89-78cda5964263,2264,2,00:12:52.627,57,52,30,Pass,115,217,Barcelona,3,From Free Kick,217,Barcelona,1.25247,,fbdf7216-404a-4096-ace1-f459cfa3b7c9,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,19.9,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,15.572412,0.83082145,1.0,Ground Pass,30.4,33.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66f8b429-65bb-454d-ba13-5f9e67f9c681,2267,2,00:12:55.521,57,55,30,Pass,115,217,Barcelona,3,From Free Kick,217,Barcelona,1.836495,,328d99b4-82ba-4067-af0d-df630a3c5de9,,5213,Gerard Piqué Bernabéu,3,Right Center Back,32.6,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,17.924564,0.5585993,1.0,Ground Pass,47.8,46.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a3baea4-53a8-4f19-80e1-d7f867657814,2270,2,00:12:59.290,57,59,30,Pass,115,217,Barcelona,3,From Free Kick,217,Barcelona,1.9301,,bdc39513-4123-4973-b964-0cde66029918,,20131,Xavier Hernández Creus,15,Left Center Midfield,53.5,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,41.183006,-0.24026728,3.0,High Pass,93.5,35.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59de1fd3-e75e-4858-9be3-e29661eac4f2,2304,2,00:13:29.251,58,29,30,Pass,117,217,Barcelona,1,Regular Play,217,Barcelona,0.8314,,ebbf1a2f-6446-45bc-80b5-c477538ba839,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,79.4,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,8.302409,-3.117501,1.0,Ground Pass,71.1,55.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69348650-ecf2-4c87-90d5-e01a610b5f45,2308,2,00:13:30.123,58,30,30,Pass,117,217,Barcelona,1,Regular Play,217,Barcelona,1.036605,,d252c070-8761-4938-8fa5-75468ef98166,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,69.8,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,18.071247,-1.3419236,1.0,Ground Pass,73.9,37.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eebd5a5e-599d-41dc-add7-7d40a643b274,2311,2,00:13:32.874,58,32,30,Pass,117,217,Barcelona,1,Regular Play,217,Barcelona,1.274687,,bf4d271e-e9c8-4ce3-a720-6a9f73a00638,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,77.6,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,12.034118,2.4032185,1.0,Ground Pass,68.7,44.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569551a5-9226-48f7-8257-9fc0e9c9cceb,2314,2,00:13:35.389,58,35,30,Pass,117,217,Barcelona,1,Regular Play,217,Barcelona,0.713009,,08315967-66be-4f0b-98a6-3c99dfcdd8dd,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,70.5,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,13.997857,1.1039538,1.0,Ground Pass,76.8,56.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d266406-7c51-4f9c-bea4-c0bca0a84557,2317,2,00:13:38.372,58,38,30,Pass,117,217,Barcelona,1,Regular Play,217,Barcelona,2.194298,,ea1593e6-ea60-41f9-8c76-afdd1e3da71c,,20131,Xavier Hernández Creus,15,Left Center Midfield,80.5,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,29.712791,0.49827233,1.0,Ground Pass,106.6,72.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
088a7fd9-6376-4cac-845e-27f3c59bd732,2324,2,00:13:43.045,58,43,30,Pass,117,217,Barcelona,1,Regular Play,217,Barcelona,0.8667,,73afd382-79cd-4db1-bf88-aa6864fde915,,6593,Martín Montoya Torralbo,2,Right Back,112.9,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.170036,-1.9990605,1.0,Ground Pass,106.6,46.0,40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
