id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,clearance,shot,goalkeeper,duel,counterpress,off_camera,ball_receipt,out,interception,dribble,foul_committed,foul_won,block,ball_recovery,50_50,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_switch,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_3,pass_miscommunication,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,related_events_4,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,shot_end_location_2,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,pass_goal_assist
903e9cdf-0315-43d1-9e87-ce23ed25457f,47,1,00:01:01.089,1,1,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,1.6375,,a61811b5-0c0f-4a2b-9def-d0e152e5e22a,5216,Andrés Iniesta Luján,15,Left Center Midfield,39.8,11.7,10609.0,Jérémy Mathieu,14.016062,-2.6268713,1.0,Ground Pass,27.6,4.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f29586c4-14cb-4360-8587-e055a89f5296,50,1,00:01:03.654,1,3,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,0.653863,,e4d8cb83-e734-43bc-9f84-c50f59223a6a,10609,Jérémy Mathieu,5,Left Center Back,25.6,3.5,5216.0,Andrés Iniesta Luján,8.249243,0.53418255,1.0,Ground Pass,32.7,7.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4604045e-f6d2-4924-b54d-7bbdb67f6d72,53,1,00:01:05.065,1,5,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,1.505695,,d90f8909-e057-493f-8ada-60357c167ad1,5216,Andrés Iniesta Luján,15,Left Center Midfield,32.7,7.7,5211.0,Jordi Alba Ramos,14.921461,-0.12768,1.0,Ground Pass,47.5,5.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f710314-0e09-4c80-a548-b41ab255a7bf,56,1,00:01:06.611,1,6,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,1.444604,,1e21166b-ec8d-40c1-9a07-91add48e798b,5211,Jordi Alba Ramos,6,Left Back,49.3,9.0,5203.0,Sergio Busquets i Burgos,14.425672,1.7028898,1.0,Ground Pass,47.4,23.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a99b08cf-dc47-4d1f-8cb4-7460dec2e4b4,60,1,00:01:08.781,1,8,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,1.3002,,5ee54bee-57da-4b3d-a242-bab1099b5712,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,47.8,23.7,5470.0,Ivan Rakitić,18.621492,1.150391,1.0,Ground Pass,55.4,40.7,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,67edd99c-ae9f-4db2-a5a2-f6406b708800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4bd128a-f47b-4967-a345-8af9aadac4b2,62,1,00:01:10.081,1,10,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,0.9699,,724f4ca1-8d72-4b97-be57-a6944b44adad,5470,Ivan Rakitić,13,Right Center Midfield,55.4,40.7,4324.0,Daniel Alves da Silva,19.830532,1.6262949,1.0,Ground Pass,54.3,60.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da359c12-693c-46c3-85b2-468863b46099,65,1,00:01:13.093,1,13,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,0.8676,,16adfed1-91e1-4046-b577-09b3f6a769bc,4324,Daniel Alves da Silva,2,Right Back,57.3,65.1,5503.0,Lionel Andrés Messi Cuccittini,13.345411,1.0098141,1.0,Ground Pass,64.4,76.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce833d1a-ddcc-4a3a-86b6-afdca1e44236,68,1,00:01:15.565,1,15,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,1.411707,,d5aaf162-a2ba-4292-bd13-754f647ce7c6,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,64.6,75.2,4324.0,Daniel Alves da Silva,13.435029,-1.4288993,1.0,Ground Pass,66.5,61.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6152f4cc-07d8-48f0-847a-31928342f6a3,71,1,00:01:17.676,1,17,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,0.977605,,df9ddf17-b6fe-456a-9005-dbc7cf996b41,4324,Daniel Alves da Silva,2,Right Back,66.7,62.4,5503.0,Lionel Andrés Messi Cuccittini,7.1112585,1.6270748,1.0,Ground Pass,66.3,69.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52858ddc-2629-4f6b-bb61-fcf3874f4dba,74,1,00:01:18.920,1,18,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,0.932808,,9d351f80-4c55-42fc-bf0e-af6b4775fe0b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,66.3,69.5,4324.0,Daniel Alves da Silva,9.702062,-1.591412,1.0,Ground Pass,66.1,59.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ff9ebc0-9a2a-4047-bf48-923eb5b4f8bf,77,1,00:01:22.843,1,22,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,0.578182,,f2e811b1-a188-4e28-afc9-556f3b6df342,4324,Daniel Alves da Silva,2,Right Back,68.9,62.9,5503.0,Lionel Andrés Messi Cuccittini,4.7010636,2.235571,1.0,Ground Pass,66.0,66.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
