id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,clearance,duel,dribble,interception,out,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_won,off_camera,foul_committed,50_50,ball_recovery,substitution,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,related_events_3,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_4,related_events_5,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_6,related_events_7,pass_switch,interception_outcome_id,interception_outcome_name,related_events,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name
5df17c56-57b3-42fb-8db4-d5d97e083398,3304,2,00:42:43.383,87,43,30,Pass,172,217,Barcelona,1,Regular Play,217,Barcelona,2.4176,,5c2f410a-2b34-49df-87cd-958664d19270,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.9,28.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,46.036182,0.17907634,3.0,High Pass,53.2,36.7,,,,99a7fd17-574c-4cf8-9ef5-b92eb569c3b9,dd79195f-9266-4cf3-9c70-230a96e677cf,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
bb60a521-d26c-49d3-8d5c-08a8fba0127b,3308,2,00:43:03.858,88,3,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.66893,,a6b4c83f-aba8-4439-a6c3-bcd4efa7992b,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,16.7,32.7,,,,,,,,,,,,,,,,,,,,,True,,,,,,4324.0,Daniel Alves da Silva,50.394543,0.8542064,1.0,Ground Pass,49.8,70.7,62.0,Free Kick,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f92dfd9-b0f0-4f5e-9798-2602813b7602,3310,2,00:43:08.466,88,8,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,0.773252,,5a784a5a-45c9-466e-b104-6dba0fecefbd,4324,Daniel Alves da Silva,2,Right Back,51.1,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,14.023552,-1.1677772,1.0,Ground Pass,56.6,57.1,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba7176c8-ec7c-4752-868c-18a3f192d1ec,3313,2,00:43:09.439,88,9,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,0.502403,,8df97a96-37d7-41ee-b5d4-44ff2e3b6dfc,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.7,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,11.859595,1.8792143,2.0,Low Pass,51.1,69.6,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f7c3b1f-add8-46c4-9cd5-6be828299dbf,3317,2,00:43:10.062,88,10,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.939269,,61a1c607-780e-46e0-a3dc-dbb595c57a20,4324,Daniel Alves da Silva,2,Right Back,50.9,70.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,16.82528,-2.7125058,1.0,Ground Pass,35.6,63.7,,,,621d7b2a-f0da-4b17-86c9-9706d0b38102,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b377101-7a53-468c-afe6-88be753857db,3321,2,00:43:13.461,88,13,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,2.138932,,3384b31f-46c4-40f4-bd9b-097b0479303c,5213,Gerard Piqué Bernabéu,3,Right Center Back,25.7,59.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,21.28403,-2.3595166,1.0,Ground Pass,10.6,44.4,,,,60a3f0f6-037e-49e7-b3b4-faa4f86b7010,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321d143c-e1e1-4b30-83ae-b1270d867389,3324,2,00:43:16.800,88,16,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.895271,,60a3f0f6-037e-49e7-b3b4-faa4f86b7010,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.6,44.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,33.34936,-1.3192723,1.0,Ground Pass,18.9,12.1,,,,d0494916-dc78-48cc-8fc6-086de3bf8f4b,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5870dd3f-32d1-4f3a-ae28-afe25578049e,3328,2,00:43:21.236,88,21,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,2.450046,,48ac0650-899d-4667-bbd2-2c302eb10614,5506,Javier Alejandro Mascherano,5,Left Center Back,15.1,15.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,42.602936,1.5825329,2.0,Low Pass,14.6,58.4,,,,48cf248b-7993-4a72-907d-855b5dd761e5,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2fa64e75-57f2-47f1-9682-f11ec8b60b55,3331,2,00:43:25.569,88,25,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.197659,,3feec296-289c-417f-9dcf-2a8976c2bba4,5213,Gerard Piqué Bernabéu,3,Right Center Back,20.3,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,23.70232,0.4636476,1.0,Ground Pass,41.5,76.8,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10f47a0b-d7c4-4b81-b0f4-498d80a3e374,3335,2,00:43:28.185,88,28,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,0.843441,,1c3de27d-beba-4bf3-bfa6-7e22a90593c2,4324,Daniel Alves da Silva,2,Right Back,49.6,75.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,9.484725,-0.8301444,1.0,Ground Pass,56.0,68.3,,,,dc3adee7-bea4-44b9-8b5c-b23db92e2fd5,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aea2194-ffca-415b-ba23-af8dbbf84ddc,3338,2,00:43:30.033,88,30,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.380066,,13182bba-8147-4501-8b5d-2fa98135e097,3958,Pedro Eliezer Rodríguez Ledesma,13,Right Center Midfield,50.4,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.761377,-2.4827867,1.0,Ground Pass,41.1,62.8,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba80576c-1ec2-43df-a246-211f3e1be531,3341,2,00:43:31.693,88,31,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.485,,6e403ddd-409c-4d1a-8f3e-72100ee19e06,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,44.3,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,20.833147,-0.96282303,1.0,Ground Pass,56.2,46.1,,,,9f27d4b7-8bbf-4cf9-9e6d-5be8c4529c87,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
6847564a-fa64-48b3-b06b-cc2f53885fe8,3346,2,00:43:36.407,88,36,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,2.523326,,d469b1f7-3c1a-4093-9924-26e9cd336e55,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.2,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,38.220543,-0.99222744,1.0,Ground Pass,77.1,4.1,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2aa23d8-b41f-473a-87b1-5611afde41d4,3349,2,00:43:44.313,88,44,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,0.7201,,20d1ef0d-dd62-4eab-9684-573244888d57,4320,Neymar da Silva Santos Junior,21,Left Wing,101.3,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,17.949373,2.0768125,1.0,Ground Pass,92.6,40.8,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d8f8a8c-0fe9-4f5e-9fbc-a259dc8977ae,3353,2,00:43:46.278,88,46,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,0.325406,,6a542534-4e97-46f9-9df8-a1cbc89048be,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,98.4,38.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,4.548626,-0.9888912,1.0,Ground Pass,100.9,34.6,,,,77769e1a-aeda-47fa-8e4e-8e57f4c2a752,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0b218f0-1f59-48f6-8200-07bf73076473,3356,2,00:43:47.061,88,47,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,0.947274,,646d79cf-0f11-4eba-a0c0-4f60f95cee10,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.9,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.720665,0.85843873,2.0,Low Pass,106.6,41.2,,,,80d41f9b-54e0-4a19-aee3-86af7a2291f9,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
2285d77d-4b9f-481b-8481-dbdb4d7d18b8,3363,2,00:43:50.875,88,50,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,2.588604,,9b25d5f5-f1d3-48fd-9630-5a32fd8b34d8,5506,Javier Alejandro Mascherano,5,Left Center Back,69.7,31.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,32.630814,-0.39644128,2.0,Low Pass,99.8,19.1,66.0,Recovery,,cd37bd03-0094-4420-9c18-0a22426790c0,cff25272-a1df-49b9-96ef-92a968834b5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
c7a18875-4d8f-4afc-90e0-eb9a77938d39,3366,2,00:44:02.949,89,2,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,0.848051,,94ad348a-75de-4ae4-aaab-e198b376349a,4320,Neymar da Silva Santos Junior,21,Left Wing,102.4,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,12.218838,-3.0020103,1.0,Ground Pass,90.3,11.9,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09fe9aa2-a5c1-4c8e-a2b9-2dc25315a731,3369,2,00:44:05.424,89,5,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,0.942935,,d532ba01-384b-45c2-99d8-c582669e4dcb,5216,Andrés Iniesta Luján,15,Left Center Midfield,86.9,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,9.310746,2.7211874,1.0,Ground Pass,78.4,14.9,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ece73df-70df-4984-9f23-30f4e3f3b34a,3372,2,00:44:06.447,89,6,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,0.8466,,f5f06025-444f-41e7-9d0c-02be7a4a9e48,22102,Adriano Correia Claro,6,Left Back,78.4,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.130191,-1.4845908,1.0,Ground Pass,79.1,6.8,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69b6d0f5-301f-4d55-8ffc-fe94ca3fd96e,3375,2,00:44:07.333,89,7,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,2.433031,,b5cba8c9-03a4-445e-9ec4-7b48c8b1255f,5216,Andrés Iniesta Luján,15,Left Center Midfield,79.1,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,31.498571,2.4370985,1.0,Ground Pass,55.1,27.2,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
