id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,out,under_pressure,clearance,duel,counterpress,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble,foul_committed,foul_won,off_camera,interception,block,ball_recovery,substitution,50_50,miscontrol,goalkeeper,related_events_1,foul_committed_advantage,foul_won_advantage,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,player,position,location,pass_type_id,pass_type_name,related_events,foul_won_defensive,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_4,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_goal_assist,dribble_nutmeg,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate
f7e5617c-868e-4966-ab19-8ebfd87c0609,2160,2,00:00:13.505,45,13,30,Pass,87,217,Barcelona,9,From Kick Off,217,Barcelona,1.6971,,1a0bfc96-2849-4ece-9423-e978ff2a2362,5470.0,Ivan Rakitić,13.0,Right Center Midfield,58.7,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,14.993666,-2.4553938,1.0,Ground Pass,47.1,48.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830efd02-0e4c-4f8b-8b61-81c15fae0ce9,2163,2,00:00:16.576,45,16,30,Pass,87,217,Barcelona,9,From Kick Off,217,Barcelona,2.1525,,c7c68d96-7cf8-4111-9ce7-c4c2c2ae99fe,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,47.8,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,27.31831,-1.5341827,1.0,Ground Pass,48.8,21.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b080d320-dfde-4173-acab-abbc923c58be,2166,2,00:00:20.106,45,20,30,Pass,87,217,Barcelona,9,From Kick Off,217,Barcelona,0.9031,,4c25b103-d17c-4747-8536-c794a7c9a675,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,56.4,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,12.657014,0.094951704,1.0,Ground Pass,69.0,20.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098f979-b652-4908-9470-d4511132d380,2169,2,00:00:21.038,45,21,30,Pass,87,217,Barcelona,9,From Kick Off,217,Barcelona,1.4965,,d4478c0b-1771-4c0c-8635-8f405710acac,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,69.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,13.509256,3.1045725,1.0,Ground Pass,55.5,21.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bf0025d-bbec-4011-8a29-294dbc63200e,2172,2,00:00:26.457,45,26,30,Pass,87,217,Barcelona,9,From Kick Off,217,Barcelona,1.3627,,080e4c72-3bee-4dec-83c6-eb46ea0ee5b8,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,60.6,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,22.242752,-1.0689379,1.0,Ground Pass,71.3,6.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42f173cf-2015-4a1a-b89b-b0a966352db8,2175,2,00:00:27.857,45,27,30,Pass,87,217,Barcelona,9,From Kick Off,217,Barcelona,0.8227,,64f88f85-48f3-48d1-b59d-9f4b46130c20,5211.0,Jordi Alba Ramos,6.0,Left Back,71.3,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,10.376898,2.0516837,1.0,Ground Pass,66.5,16.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba21d37c-a6f3-4b9b-a9e0-38105c4cdb33,2178,2,00:00:30.776,45,30,30,Pass,87,217,Barcelona,9,From Kick Off,217,Barcelona,0.8147,,99f1875e-513e-4f2d-b960-de217ea8df46,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,66.9,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,22.407587,2.0484152,1.0,Ground Pass,56.6,38.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18ce55ec-1dad-4943-ab67-13981e36058d,2181,2,00:00:31.920,45,31,30,Pass,87,217,Barcelona,9,From Kick Off,217,Barcelona,0.9493,,e47addfe-30c1-4b2b-8a7e-17792f7e040a,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,56.8,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,11.4982605,-1.439969,1.0,Ground Pass,58.3,28.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1045cd7-fb83-4f50-b504-7561cf1b1f8d,2184,2,00:00:35.798,45,35,30,Pass,87,217,Barcelona,9,From Kick Off,217,Barcelona,0.8292,,415c42b7-d97c-4350-98e0-7fcac3d01f46,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,65.0,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,11.4947815,1.196752,1.0,Ground Pass,69.2,44.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f00a0065-eec0-48ce-a92c-568dff769834,2187,2,00:00:38.164,45,38,30,Pass,87,217,Barcelona,9,From Kick Off,217,Barcelona,1.1642,,870dc5a4-bec6-43a0-80ce-e4bbf52f55f7,5470.0,Ivan Rakitić,13.0,Right Center Midfield,69.6,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,18.895767,0.74422294,1.0,Ground Pass,83.5,61.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aea478d4-6d5e-4147-84b7-701aa15dd299,2191,2,00:00:39.348,45,39,30,Pass,87,217,Barcelona,9,From Kick Off,217,Barcelona,2.3249,,0f5c8673-e3cd-4cba-938e-0f67595b976d,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,83.1,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,18.243902,1.7918434,1.0,Ground Pass,79.1,78.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac599512-bc43-4f7d-b697-88ea916eaea1,2195,2,00:00:43.261,45,43,30,Pass,87,217,Barcelona,9,From Kick Off,217,Barcelona,1.669,,e65346bc-6ba2-4040-be92-0cd0a2fc4db5,4324.0,Daniel Alves da Silva,2.0,Right Back,84.3,77.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,eac50bfd-f86e-4cc6-9933-e6e424628143,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,16.362457,-1.4297636,1.0,Ground Pass,86.6,61.3,40.0,Right Foot,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d878c66-a0e4-47ca-8962-6eece7e5d8a7,2200,2,00:01:21.744,46,21,30,Pass,88,217,Barcelona,3,From Free Kick,217,Barcelona,2.378486,,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,86.0,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.087093,-0.7116858,3.0,High Pass,120.9,31.0,40.0,Right Foot,75.0,Out,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
