id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,off_camera,under_pressure,dribble,ball_receipt,counterpress,interception,clearance,foul_committed,foul_won,shot,goalkeeper,duel,out,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_committed_advantage,foul_won_advantage,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_cross,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,pass_switch,pass_inswinging,pass_technique_id,pass_technique_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_aerial_won,block_offensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging
d922bd79-6f1a-43a8-90ff-7d27c0dd4fcd,2064,2,00:06:08.211,51,8,42,Ball Receipt*,103,217,Barcelona,9,From Kick Off,217,Barcelona,,,4c96ca9b-4887-4198-815f-eaa99c3a4660,5213,Gerard Piqué Bernabéu,3,Right Center Back,48.5,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16a3f68d-6254-4bff-b83a-879e798104c0,2065,2,00:06:08.211,51,8,43,Carry,103,217,Barcelona,9,From Kick Off,217,Barcelona,0.915641,,6ed38d2a-d3d0-4446-a812-d5737ffa88a1,5213,Gerard Piqué Bernabéu,3,Right Center Back,48.5,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d922bd79-6f1a-43a8-90ff-7d27c0dd4fcd,44.4,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed38d2a-d3d0-4446-a812-d5737ffa88a1,2066,2,00:06:09.126,51,9,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.445338,,f4463b16-f92f-42ce-8c69-3dd4ae7626f6,5213,Gerard Piqué Bernabéu,3,Right Center Back,44.4,54.9,4324.0,Daniel Alves da Silva,24.665766,0.71654165,1.0,Ground Pass,63.0,71.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4463b16-f92f-42ce-8c69-3dd4ae7626f6,2067,2,00:06:10.572,51,10,42,Ball Receipt*,103,217,Barcelona,9,From Kick Off,217,Barcelona,,,6ed38d2a-d3d0-4446-a812-d5737ffa88a1,4324,Daniel Alves da Silva,2,Right Back,63.0,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e2862ec-3fc8-4351-8c12-4475907e337f,2068,2,00:06:10.572,51,10,43,Carry,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.604554,,d27c0c16-5942-44c1-bf96-26d33d3f2783,4324,Daniel Alves da Silva,2,Right Back,63.0,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4463b16-f92f-42ce-8c69-3dd4ae7626f6,68.4,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d27c0c16-5942-44c1-bf96-26d33d3f2783,2069,2,00:06:12.176,51,12,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.387552,,d680de4e-85fa-4a28-add6-ed3d9d14cdda,4324,Daniel Alves da Silva,2,Right Back,68.4,71.6,5203.0,Sergio Busquets i Burgos,20.97737,-1.4079988,1.0,Ground Pass,71.8,50.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0308bb51-e7d4-44ff-a534-e64a08919075,2070,2,00:06:13.102,51,13,17,Pressure,103,217,Barcelona,9,From Kick Off,220,Real Madrid,0.8679,,85010a53-4b4d-4078-8181-4e86b6cb5b84,19677,Karim Benzema,22,Right Center Forward,54.5,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d680de4e-85fa-4a28-add6-ed3d9d14cdda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d680de4e-85fa-4a28-add6-ed3d9d14cdda,2071,2,00:06:13.564,51,13,42,Ball Receipt*,103,217,Barcelona,9,From Kick Off,217,Barcelona,,,0308bb51-e7d4-44ff-a534-e64a08919075,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,71.8,50.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,d27c0c16-5942-44c1-bf96-26d33d3f2783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85010a53-4b4d-4078-8181-4e86b6cb5b84,2072,2,00:06:13.564,51,13,43,Carry,103,217,Barcelona,9,From Kick Off,217,Barcelona,2.527148,,0308bb51-e7d4-44ff-a534-e64a08919075,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,71.8,50.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,52b0281f-35a4-4801-885e-c929afe2cf8f,66.6,42.0,d680de4e-85fa-4a28-add6-ed3d9d14cdda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52b0281f-35a4-4801-885e-c929afe2cf8f,2073,2,00:06:16.091,51,16,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.022031,,5ecfb695-ee6d-40d7-8a65-5b8ffa14fb8b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,66.6,42.0,5506.0,Javier Alejandro Mascherano,11.92057,-2.4393358,1.0,Ground Pass,57.5,34.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ecfb695-ee6d-40d7-8a65-5b8ffa14fb8b,2074,2,00:06:17.113,51,17,42,Ball Receipt*,103,217,Barcelona,9,From Kick Off,217,Barcelona,,,52b0281f-35a4-4801-885e-c929afe2cf8f,5506,Javier Alejandro Mascherano,5,Left Center Back,57.5,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a69316c9-dda0-4e57-9935-564ff6fcb8a9,2075,2,00:06:17.113,51,17,43,Carry,103,217,Barcelona,9,From Kick Off,217,Barcelona,4.614069,,5ecfb695-ee6d-40d7-8a65-5b8ffa14fb8b,5506,Javier Alejandro Mascherano,5,Left Center Back,57.5,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b415f166-4df8-4bcf-aea3-b2317d8eb914,72.9,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b415f166-4df8-4bcf-aea3-b2317d8eb914,2076,2,00:06:21.727,51,21,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.755372,,00f39521-6b67-47f7-8196-82a90bf446ed,5506,Javier Alejandro Mascherano,5,Left Center Back,72.9,30.6,10609.0,Jérémy Mathieu,37.631104,-0.81170785,3.0,High Pass,98.8,3.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c94149af-b107-4b8d-b05f-6acf380fa213,2077,2,00:06:23.000,51,23,17,Pressure,103,217,Barcelona,9,From Kick Off,220,Real Madrid,0.8013,,00f39521-6b67-47f7-8196-82a90bf446ed,5695,James David Rodríguez Rubio,12,Right Midfield,23.0,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710435e-6b68-408f-8863-8ffdf800711d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00f39521-6b67-47f7-8196-82a90bf446ed,2078,2,00:06:23.482,51,23,42,Ball Receipt*,103,217,Barcelona,9,From Kick Off,217,Barcelona,,,b415f166-4df8-4bcf-aea3-b2317d8eb914,10609,Jérémy Mathieu,6,Left Back,98.8,3.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,c94149af-b107-4b8d-b05f-6acf380fa213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710435e-6b68-408f-8863-8ffdf800711d,2079,2,00:06:23.482,51,23,43,Carry,103,217,Barcelona,9,From Kick Off,217,Barcelona,0.987828,,00f39521-6b67-47f7-8196-82a90bf446ed,10609,Jérémy Mathieu,6,Left Back,98.8,3.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,59e48eaf-7516-42bc-b6e8-98bacfba926d,100.8,4.9,c94149af-b107-4b8d-b05f-6acf380fa213,ffdae496-1b2e-4de5-8150-b4991a96b118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
