id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,clearance,counterpress,dribble,duel,interception,off_camera,out,foul_won,block,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery,foul_committed,miscontrol,50_50,bad_behaviour,substitution,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,foul_won_defensive,player,position
273b265c-8e6c-46eb-b293-68e94413b904,3300,2,00:43:32.817,88,32,42,Ball Receipt*,157,217,Barcelona,1,Regular Play,217,Barcelona,,,94001af4-21f8-4657-a5bb-aa0652134b1a,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,41.7,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25cfb888-184f-4e37-94fe-6be3039863f0,3301,2,00:43:32.817,88,32,43,Carry,157,217,Barcelona,1,Regular Play,217,Barcelona,0.377583,,273b265c-8e6c-46eb-b293-68e94413b904,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,41.7,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eedc0d60-5bf4-4dd2-bce0-074c82b0bba4,,39.6,39.4,,,,,,,,,,,,,,,,,,,,,,,,
eedc0d60-5bf4-4dd2-bce0-074c82b0bba4,3302,2,00:43:33.195,88,33,30,Pass,157,217,Barcelona,1,Regular Play,217,Barcelona,3.551546,,d200422a-d0b3-472e-9928-4d858819e28b,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,39.6,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,28.317663,1.045518,1.0,Ground Pass,53.8,63.9,40.0,Right Foot,,,,,,,,,,,,,,
d200422a-d0b3-472e-9928-4d858819e28b,3303,2,00:43:36.746,88,36,42,Ball Receipt*,157,217,Barcelona,1,Regular Play,217,Barcelona,,,eedc0d60-5bf4-4dd2-bce0-074c82b0bba4,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,53.8,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6338acc-dace-4a90-b55c-138107e3ecfd,3304,2,00:43:36.746,88,36,43,Carry,157,217,Barcelona,1,Regular Play,217,Barcelona,1.578254,,725a0930-cb9d-4c4b-b86c-1daf74ccd0e7,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,53.8,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d200422a-d0b3-472e-9928-4d858819e28b,,58.4,72.2,,,,,,,,,,,,,,,,,,,,,,,,
725a0930-cb9d-4c4b-b86c-1daf74ccd0e7,3305,2,00:43:38.325,88,38,30,Pass,157,217,Barcelona,1,Regular Play,217,Barcelona,1.323252,,de4e7dc7-8a85-4150-ac91-1b76a2df30b1,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,58.4,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,9.8792715,0.5543075,1.0,Ground Pass,66.8,77.4,38.0,Left Foot,,,,,,,,,,,,,,
de4e7dc7-8a85-4150-ac91-1b76a2df30b1,3306,2,00:43:39.648,88,39,42,Ball Receipt*,157,217,Barcelona,1,Regular Play,217,Barcelona,,,725a0930-cb9d-4c4b-b86c-1daf74ccd0e7,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,66.8,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f333e8ac-71c8-41a2-927a-13e795426dab,3307,2,00:43:39.648,88,39,43,Carry,157,217,Barcelona,1,Regular Play,217,Barcelona,0.040048,,de4e7dc7-8a85-4150-ac91-1b76a2df30b1,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,66.8,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd94c77c-2276-4990-a53e-e2f079d44f14,,66.8,77.4,,,,,,,,,,,,,,,,,,,,,,,,
fd94c77c-2276-4990-a53e-e2f079d44f14,3308,2,00:43:39.688,88,39,30,Pass,157,217,Barcelona,1,Regular Play,217,Barcelona,1.401355,,074a6759-aa6d-4384-bc98-9676f547c83f,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,66.8,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,3.8209946,-2.3191743,1.0,Ground Pass,64.2,74.6,40.0,Right Foot,,,,,,,,,,,,,,
074a6759-aa6d-4384-bc98-9676f547c83f,3309,2,00:43:41.089,88,41,42,Ball Receipt*,157,217,Barcelona,1,Regular Play,217,Barcelona,,,fd94c77c-2276-4990-a53e-e2f079d44f14,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,64.2,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b385d442-3e5a-416b-bc5f-3180b7251dd6,3310,2,00:43:41.089,88,41,43,Carry,157,217,Barcelona,1,Regular Play,217,Barcelona,0.040045,,074a6759-aa6d-4384-bc98-9676f547c83f,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,64.2,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39ac58d8-3117-480e-a9c1-333568cdd523,,64.2,72.8,,,,,,,,,,,,,,,,,,,,,,,,
39ac58d8-3117-480e-a9c1-333568cdd523,3311,2,00:43:41.129,88,41,30,Pass,157,217,Barcelona,1,Regular Play,217,Barcelona,0.7495,,7d7a4dbe-86fd-4406-ba49-77558f9cded5,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,64.2,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,5.940539,0.6300339,1.0,Ground Pass,69.0,76.3,38.0,Left Foot,,,,,,,,,,,,,,
7d7a4dbe-86fd-4406-ba49-77558f9cded5,3312,2,00:43:41.879,88,41,42,Ball Receipt*,157,217,Barcelona,1,Regular Play,217,Barcelona,,,39ac58d8-3117-480e-a9c1-333568cdd523,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,69.0,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65465af9-d364-451a-be5f-270aa5bf152d,3313,2,00:43:41.879,88,41,43,Carry,157,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,5c1b5617-5194-49b2-b193-db1553997bf2,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,69.0,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d7a4dbe-86fd-4406-ba49-77558f9cded5,,69.0,76.3,,,,,,,,,,,,,,,,,,,,,,,,
5c1b5617-5194-49b2-b193-db1553997bf2,3314,2,00:43:41.919,88,41,30,Pass,157,217,Barcelona,1,Regular Play,217,Barcelona,0.651716,,addda426-88bf-4134-91a0-1a3e406732f2,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,69.0,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,5.8821764,-2.5252957,1.0,Ground Pass,64.2,72.9,40.0,Right Foot,,,,,,,,,,,,,,
addda426-88bf-4134-91a0-1a3e406732f2,3315,2,00:43:42.571,88,42,42,Ball Receipt*,157,217,Barcelona,1,Regular Play,217,Barcelona,,,5c1b5617-5194-49b2-b193-db1553997bf2,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,64.2,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb1bc4d0-804f-4311-9bbe-137e8d92419c,3316,2,00:43:42.571,88,42,43,Carry,157,217,Barcelona,1,Regular Play,217,Barcelona,0.615884,,addda426-88bf-4134-91a0-1a3e406732f2,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,64.2,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fffd6928-23c2-408c-aca3-31e6e6a9580b,,63.9,72.6,,,,,,,,,,,,,,,,,,,,,,,,
fffd6928-23c2-408c-aca3-31e6e6a9580b,3317,2,00:43:43.186,88,43,30,Pass,157,217,Barcelona,1,Regular Play,217,Barcelona,0.928297,,8146870c-ed66-45f9-a815-5735c624d166,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,63.9,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,7.4215903,-1.3258177,1.0,Ground Pass,65.7,65.4,38.0,Left Foot,,,,,,,,,,,,,,
8146870c-ed66-45f9-a815-5735c624d166,3318,2,00:43:44.115,88,44,42,Ball Receipt*,157,217,Barcelona,1,Regular Play,217,Barcelona,,,fffd6928-23c2-408c-aca3-31e6e6a9580b,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,65.7,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db974e22-3459-4b7e-8293-dafaf88619ae,3319,2,00:43:44.115,88,44,43,Carry,157,217,Barcelona,1,Regular Play,217,Barcelona,0.177903,,8146870c-ed66-45f9-a815-5735c624d166,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,65.7,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d1da41d-6f70-4b3c-886e-dcb9b91f0bee,,65.7,65.4,,,,,,,,,,,,,,,,,,,,,,,,
8d1da41d-6f70-4b3c-886e-dcb9b91f0bee,3320,2,00:43:44.293,88,44,30,Pass,157,217,Barcelona,1,Regular Play,217,Barcelona,1.6771,,405a61ac-a39e-466e-90c3-c83ba72b4e5b,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,65.7,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a926efd-1808-4d50-9354-faeef40c6774,,,,5246.0,Luis Alberto Suárez Díaz,21.256529,0.34555557,3.0,High Pass,85.7,72.6,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,
405a61ac-a39e-466e-90c3-c83ba72b4e5b,3321,2,00:43:45.970,88,45,42,Ball Receipt*,157,217,Barcelona,1,Regular Play,217,Barcelona,,,8d1da41d-6f70-4b3c-886e-dcb9b91f0bee,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,79.6,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,
ed44549f-2054-400c-9980-8c12291ca507,3331,2,00:43:54.931,88,54,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,1.599779,,af89074d-404d-4c9c-8007-dc10affaa145,4324.0,Daniel Alves da Silva,2.0,Right Back,65.9,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b171e994-5a7c-4a3f-9f12-55fdbfe8a8e2,,,,5216.0,Andrés Iniesta Luján,6.484597,-1.1071488,3.0,High Pass,68.8,61.8,37.0,Head,,,,,66.0,Recovery,,,,,,,,
b171e994-5a7c-4a3f-9f12-55fdbfe8a8e2,3332,2,00:43:56.531,88,56,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,ed44549f-2054-400c-9980-8c12291ca507,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,68.8,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d25058e-a6b9-4a17-83cb-aa55df390fbb,3333,2,00:43:56.531,88,56,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,1.278745,,38691bb7-c7d0-4d06-9326-97fb196292f0,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,68.8,61.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b171e994-5a7c-4a3f-9f12-55fdbfe8a8e2,ce199a14-d780-436c-8cfe-fcc1b6fc7676,67.8,61.3,,,,,,,,,,,,,,,,,,,,,,,,
38691bb7-c7d0-4d06-9326-97fb196292f0,3334,2,00:43:56.870,88,56,17,Pressure,159,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.247133,,1d25058e-a6b9-4a17-83cb-aa55df390fbb,11094.0,Arda Turan,16.0,Left Midfield,48.7,23.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce199a14-d780-436c-8cfe-fcc1b6fc7676,,,,,,,,,,,,,,,,,,,,,,,,,,,
931b0c10-e212-4725-9ec3-1f3b08788e92,3335,2,00:43:57.644,88,57,17,Pressure,159,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.824594,,ce199a14-d780-436c-8cfe-fcc1b6fc7676,5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,52.0,16.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce199a14-d780-436c-8cfe-fcc1b6fc7676,3336,2,00:43:57.810,88,57,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,0.6879,,38691bb7-c7d0-4d06-9326-97fb196292f0,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,67.8,61.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e0214e2-c089-4b9c-bd77-bb813994e85a,931b0c10-e212-4725-9ec3-1f3b08788e92,,,5203.0,Sergio Busquets i Burgos,9.464143,-2.863293,1.0,Ground Pass,58.7,58.7,40.0,Right Foot,,,,,,,,,,,,,,
8e0214e2-c089-4b9c-bd77-bb813994e85a,3337,2,00:43:58.498,88,58,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,ce199a14-d780-436c-8cfe-fcc1b6fc7676,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,58.7,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be49d8aa-f6b0-4287-8a68-5a8360e03e64,3338,2,00:43:58.498,88,58,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,6a6e8dfe-f9ff-4165-970f-117ffc932024,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,58.7,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e0214e2-c089-4b9c-bd77-bb813994e85a,,58.7,58.7,,,,,,,,,,,,,,,,,,,,,,,,
6a6e8dfe-f9ff-4165-970f-117ffc932024,3339,2,00:43:58.538,88,58,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,1.92096,,cb7b4991-d300-4509-b28b-9dd5a922a022,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,58.7,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,21.15207,0.8154894,2.0,Low Pass,73.2,74.1,40.0,Right Foot,,,,,,,,,,,,,,
a6ab0f99-b2fb-4085-8081-c264e234cf2b,3340,2,00:43:59.681,88,59,17,Pressure,159,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.781691,,74662291-321f-43b8-a92b-47a38c13fee1,26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,39.8,4.3,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb7b4991-d300-4509-b28b-9dd5a922a022,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb7b4991-d300-4509-b28b-9dd5a922a022,3341,2,00:44:00.458,89,0,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,6a6e8dfe-f9ff-4165-970f-117ffc932024,4324.0,Daniel Alves da Silva,2.0,Right Back,73.2,74.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6ab0f99-b2fb-4085-8081-c264e234cf2b,,,,,,,,,,,,,,,,,,,,,,,,,,,
74662291-321f-43b8-a92b-47a38c13fee1,3342,2,00:44:00.458,89,0,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,0.055940002,,a5642ab5-f865-4264-b3fc-9acf98d3ed61,4324.0,Daniel Alves da Silva,2.0,Right Back,73.2,74.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6ab0f99-b2fb-4085-8081-c264e234cf2b,cb7b4991-d300-4509-b28b-9dd5a922a022,74.4,74.8,,,,,,,,,,,,,,,,,,,,,,,,
a5642ab5-f865-4264-b3fc-9acf98d3ed61,3343,2,00:44:00.514,89,0,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,1.3201,,0c75cdf6-b81b-46c7-891c-f611ebc28ce0,4324.0,Daniel Alves da Silva,2.0,Right Back,74.4,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6e2ffab-e670-44a5-b14e-3435e3a3053d,,,,5503.0,Lionel Andrés Messi Cuccittini,14.583552,-1.1316837,2.0,Low Pass,80.6,61.6,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,
e6e2ffab-e670-44a5-b14e-3435e3a3053d,3344,2,00:44:01.835,89,1,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,a5642ab5-f865-4264-b3fc-9acf98d3ed61,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.9,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,
0c75cdf6-b81b-46c7-891c-f611ebc28ce0,3345,2,00:44:01.835,89,1,30,Pass,159,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.8827,,0c94fdae-8fa0-4c03-aa37-cfdc3db13f4f,20669.0,Tiago Cardoso Mendes,9.0,Right Defensive Midfield,39.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5642ab5-f865-4264-b3fc-9acf98d3ed61,eee7d934-463b-49fc-b2fa-644f94419a00,,,6391.0,Raúl García Escudero,7.28011,0.9218008,3.0,High Pass,43.9,24.3,37.0,Head,9.0,Incomplete,,,66.0,Recovery,,,,,,,,
0c94fdae-8fa0-4c03-aa37-cfdc3db13f4f,3346,2,00:44:02.717,89,2,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,0c75cdf6-b81b-46c7-891c-f611ebc28ce0,6391.0,Raúl García Escudero,12.0,Right Midfield,47.7,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,
eee7d934-463b-49fc-b2fa-644f94419a00,3347,2,00:44:02.717,89,2,2,Ball Recovery,159,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,0c75cdf6-b81b-46c7-891c-f611ebc28ce0,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,76.2,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a476d9b8-0c4d-4895-870f-0b27f98f6ec2,3348,2,00:44:02.717,89,2,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,0.893,,7482efff-0cef-479b-8be6-963838e99175,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,76.2,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eee7d934-463b-49fc-b2fa-644f94419a00,,80.6,56.4,,,,,,,,,,,,,,,,,,,,,,,,
7482efff-0cef-479b-8be6-963838e99175,3349,2,00:44:03.610,89,3,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,0.891421,,ef4bb92d-2a17-4331-9740-eccbb87524f7,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,80.6,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,10.536128,-0.7786869,1.0,Ground Pass,88.1,49.0,40.0,Right Foot,,,,,,,,,,,,,,
ef4bb92d-2a17-4331-9740-eccbb87524f7,3350,2,00:44:04.502,89,4,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,7482efff-0cef-479b-8be6-963838e99175,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,88.1,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd9820ef-cda8-4588-89f6-a894b2f14709,3351,2,00:44:04.502,89,4,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,0.039979,,d69baec4-ea59-432d-9fdc-f22fed1075fe,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,88.1,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef4bb92d-2a17-4331-9740-eccbb87524f7,,88.1,49.0,,,,,,,,,,,,,,,,,,,,,,,,
