id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,interception,duel,dribble,out,clearance,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_won,ball_recovery,foul_committed,block,50_50,miscontrol,substitution,related_events,goalkeeper,related_events_1,dribble_outcome_id,dribble_outcome_name,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_cross,pass_cut_back,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,pass_type_id,pass_type_name,pass_switch,pass_no_touch,pass_through_ball,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate
43d68691-9669-49d8-b3fd-b84e55a3f373,2228,2,00:08:57.695,53,57,2,Ball Recovery,107,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,5617923f-9393-4d26-9ee1-6f55760b7ae3,,4324,Daniel Alves da Silva,2,Right Back,63.6,44.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,b84a8069-f84a-4c80-b1a3-223b55b5ed17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bd47748-def5-4cdf-8809-02b7244f7e34,2229,2,00:08:57.695,53,57,43,Carry,107,217,Barcelona,1,Regular Play,217,Barcelona,1.762376,,43d68691-9669-49d8-b3fd-b84e55a3f373,,4324,Daniel Alves da Silva,2,Right Back,63.6,44.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,5617923f-9393-4d26-9ee1-6f55760b7ae3,,,921c5207-b911-45c1-8da7-263817faee78,65.7,47.5,,,,,,,,,,,,,,,,,,,9cdf7dc1-9808-46c3-89fc-2e518a53c826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921c5207-b911-45c1-8da7-263817faee78,2230,2,00:08:59.457,53,59,39,Dribbled Past,107,217,Barcelona,1,Regular Play,222,Villarreal,0.0,,3bd47748-def5-4cdf-8809-02b7244f7e34,,5186,Denis Cheryshev,16,Left Midfield,54.4,32.6,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,54fa9e7f-8aa8-4b07-9b85-5a3cbc759d17,,,9cdf7dc1-9808-46c3-89fc-2e518a53c826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cdf7dc1-9808-46c3-89fc-2e518a53c826,2231,2,00:08:59.457,53,59,14,Dribble,107,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,921c5207-b911-45c1-8da7-263817faee78,,4324,Daniel Alves da Silva,2,Right Back,65.7,47.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54fa9e7f-8aa8-4b07-9b85-5a3cbc759d17,2232,2,00:08:59.457,53,59,43,Carry,107,217,Barcelona,1,Regular Play,217,Barcelona,3.406624,,921c5207-b911-45c1-8da7-263817faee78,,4324,Daniel Alves da Silva,2,Right Back,65.7,47.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,9cdf7dc1-9808-46c3-89fc-2e518a53c826,,,fa67ab7e-4c4e-4ef1-9b30-1da8b0280e41,65.1,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa67ab7e-4c4e-4ef1-9b30-1da8b0280e41,2233,2,00:09:02.864,54,2,30,Pass,107,217,Barcelona,1,Regular Play,217,Barcelona,0.1943,,218fe438-7deb-4b5b-a43d-48ee48143bb0,,4324,Daniel Alves da Silva,2,Right Back,65.1,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad0b797f-12d0-4319-86cb-fc628ff3440f,,,,,,5503.0,Lionel Andrés Messi Cuccittini,5.27731,-0.47212198,1.0,Ground Pass,69.8,43.1,,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad0b797f-12d0-4319-86cb-fc628ff3440f,2234,2,00:09:03.058,54,3,42,Ball Receipt*,107,217,Barcelona,1,Regular Play,217,Barcelona,,,fa67ab7e-4c4e-4ef1-9b30-1da8b0280e41,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.3,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218fe438-7deb-4b5b-a43d-48ee48143bb0,2235,2,00:09:03.058,54,3,6,Block,107,217,Barcelona,1,Regular Play,222,Villarreal,0.0,,fa67ab7e-4c4e-4ef1-9b30-1da8b0280e41,,22819,Bruno Soriano Llido,9,Right Defensive Midfield,50.3,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a36ddd3-98f5-47a0-a3b2-f33ff2a17125,2236,2,00:09:04.388,54,4,17,Pressure,107,217,Barcelona,1,Regular Play,217,Barcelona,0.338151,,,,4324,Daniel Alves da Silva,2,Right Back,75.0,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6d30014-5a0a-412e-97d1-980ab951b3a6,2237,2,00:09:05.070,54,5,22,Foul Committed,107,217,Barcelona,1,Regular Play,222,Villarreal,0.0,,d1c80d83-5eda-4d42-864d-67a40d43de38,,22819,Bruno Soriano Llido,9,Right Defensive Midfield,45.1,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,Dangerous Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1c80d83-5eda-4d42-864d-67a40d43de38,2238,2,00:09:05.070,54,5,21,Foul Won,107,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,a6d30014-5a0a-412e-97d1-980ab951b3a6,,4324,Daniel Alves da Silva,2,Right Back,75.0,45.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70334945-8ff7-488f-a9bc-dd2a16df9e42,2239,2,00:09:16.270,54,16,30,Pass,108,217,Barcelona,3,From Free Kick,217,Barcelona,1.681,,ccf605d0-671f-4b2b-b22f-257119dfb975,True,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.0,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,25.81182,-1.1938871,1.0,Ground Pass,84.5,21.5,,,38.0,Left Foot,,,,,,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccf605d0-671f-4b2b-b22f-257119dfb975,2240,2,00:09:17.951,54,17,42,Ball Receipt*,108,217,Barcelona,3,From Free Kick,217,Barcelona,,,70334945-8ff7-488f-a9bc-dd2a16df9e42,,5216,Andrés Iniesta Luján,15,Left Center Midfield,84.5,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7db615a-6e10-4ebb-af3e-80fa4fd76d3d,2241,2,00:09:18.250,54,18,30,Pass,108,217,Barcelona,3,From Free Kick,217,Barcelona,0.430817,,1f95ed7f-a22e-48a3-bf15-38cf5594fe18,,5216,Andrés Iniesta Luján,15,Left Center Midfield,86.8,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d4f9a2e-aa30-4f2c-9e76-f69611d70af3,,,,,,5246.0,Luis Alberto Suárez Díaz,4.570558,0.17593962,1.0,Ground Pass,91.3,23.2,,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d4f9a2e-aa30-4f2c-9e76-f69611d70af3,2242,2,00:09:18.681,54,18,42,Ball Receipt*,108,217,Barcelona,3,From Free Kick,217,Barcelona,,,c7db615a-6e10-4ebb-af3e-80fa4fd76d3d,,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.0,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f95ed7f-a22e-48a3-bf15-38cf5594fe18,2243,2,00:09:18.681,54,18,6,Block,108,217,Barcelona,3,From Free Kick,222,Villarreal,0.0,,c7db615a-6e10-4ebb-af3e-80fa4fd76d3d,,6357,Jonathan dos Santos Ramírez,12,Right Midfield,28.8,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673e2a0a-28cf-4a53-a83c-d93ae8dc893c,2244,2,00:09:20.353,54,20,2,Ball Recovery,108,217,Barcelona,3,From Free Kick,222,Villarreal,0.0,,,,6744,Luciano Vietto,24,Left Center Forward,42.3,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
